unix,open,high,low,close,Volume BTC,Volume USDT
1676588400,24021.000000,24050.000000,23521.000000,23589.000000,5.747843,135585.873009
1676584800,24517.000000,24517.000000,24000.000000,24026.000000,2.241271,53848.776325
1676581200,24551.000000,24564.000000,24400.000000,24511.000000,0.534660,13105.043907
1676577600,24831.000000,24831.000000,24460.000000,24524.000000,3.021975,74110.922993
1676574000,24976.000000,24986.000000,24859.000000,24859.000000,0.347861,8647.478091
1676570400,24915.000000,25002.000000,24887.000000,24950.000000,0.806115,20112.575986
1676566800,24879.000000,24879.000000,24778.000000,24839.000000,0.287120,7131.771196
1676563200,25040.000000,25207.000000,24637.000000,24910.000000,10.444645,260176.106701
1676559600,24409.000000,25048.000000,24409.000000,25048.000000,3.889493,97424.026926
1676556000,24418.000000,24472.000000,24359.000000,24409.000000,4.845294,118268.789789
1676552400,24587.000000,24648.000000,24427.000000,24440.000000,2.199840,53764.085690
1676548800,24576.000000,24614.000000,24485.000000,24585.000000,0.739200,18173.220199
1676545200,24606.000000,24612.000000,24564.000000,24575.000000,0.094054,2311.372872
1676541600,24645.000000,24652.000000,24614.000000,24639.000000,0.933550,23001.726377
1676538000,24590.000000,24623.000000,24577.000000,24623.000000,0.600388,14783.344613
1676534400,24615.000000,24666.000000,24584.000000,24587.000000,2.754845,67733.383358
1676530800,24624.000000,24634.000000,24459.000000,24603.000000,10.001590,246069.130579
1676527200,24661.000000,24726.000000,24613.000000,24613.000000,7.492425,184411.057756
1676523600,24653.000000,24714.000000,24620.000000,24692.000000,2.713604,67004.321079
1676520000,24742.000000,24742.000000,24663.000000,24663.000000,1.485886,36646.399266
1676516400,24724.000000,24724.000000,24724.000000,24724.000000,0.006612,163.469649
1676512800,24651.000000,24739.000000,24630.000000,24722.000000,0.734550,18159.537931
1676509200,24589.000000,24672.000000,24570.000000,24604.000000,4.620244,113676.478455
1676505600,24337.000000,24818.000000,24319.000000,24591.000000,19.162805,471232.540214
1676502000,24212.000000,24338.000000,24212.000000,24338.000000,1.276711,31072.586964
1676498400,24209.000000,24371.000000,24163.000000,24256.000000,8.698934,211001.352079
1676494800,24120.000000,24200.000000,24057.000000,24179.000000,12.360381,298861.643495
1676491200,23309.000000,24300.000000,23309.000000,24148.000000,11.268790,272118.728846
1676487600,22973.000000,23332.000000,22962.000000,23306.000000,2.377819,55417.439592
1676484000,22821.000000,23039.000000,22812.000000,22973.000000,5.909656,135762.530504
1676480400,22767.000000,22813.000000,22758.000000,22808.000000,1.096737,25014.387075
1676476800,22819.000000,22900.000000,22776.000000,22787.000000,1.502924,34247.121896
1676473200,22678.000000,22873.000000,22677.000000,22863.000000,1.992573,45556.199928
1676469600,22706.000000,22719.000000,22628.000000,22719.000000,0.448711,10194.256349
1676466000,22777.000000,22777.000000,22706.000000,22743.000000,5.582936,126972.705943
1676462400,22500.000000,22890.000000,22500.000000,22754.000000,8.384316,190776.725809
1676458800,22240.000000,22474.000000,22240.000000,22474.000000,3.752725,84338.743223
1676455200,22172.000000,22248.000000,22172.000000,22248.000000,0.305223,6790.601082
1676451600,22127.000000,22192.000000,22127.000000,22188.000000,0.921084,20437.012014
1676448000,22106.000000,22132.000000,22097.000000,22097.000000,1.084366,23961.234397
1676444400,22124.000000,22167.000000,22124.000000,22139.000000,2.514460,55667.625069
1676440800,22145.000000,22145.000000,22129.000000,22129.000000,0.839309,18573.061558
1676437200,22091.000000,22091.000000,22091.000000,22091.000000,0.065200,1440.333200
1676433600,22098.000000,22098.000000,22098.000000,22098.000000,0.009892,218.589880
1676430000,22098.000000,22098.000000,22098.000000,22098.000000,0.022269,492.109864
1676426400,22117.000000,22118.000000,22117.000000,22118.000000,0.017000,376.006000
1676422800,22134.000000,22134.000000,22125.000000,22125.000000,0.309432,6846.191408
1676419200,22190.000000,22190.000000,22121.000000,22130.000000,0.337980,7479.496736
1676415600,22234.000000,22234.000000,22200.000000,22204.000000,0.348935,7747.745635
1676412000,22207.000000,22207.000000,22207.000000,22207.000000,0.000000,0.000000
1676408400,22254.000000,22282.000000,22152.000000,22207.000000,0.893354,19838.707615
1676404800,22206.000000,22253.000000,22186.000000,22253.000000,1.117905,24876.739297
1676401200,22122.000000,22226.000000,22076.000000,22226.000000,0.589430,13100.667624
1676397600,22069.000000,22165.000000,22069.000000,22113.000000,0.184909,4088.884535
1676394000,22048.000000,22057.000000,22016.000000,22035.000000,0.171747,3784.440958
1676390400,22071.000000,22121.000000,21946.000000,21980.000000,0.182638,4014.384779
1676386800,22250.000000,22307.000000,21879.000000,22021.000000,1.337673,29456.902418
1676383200,21643.000000,22238.000000,21642.000000,22238.000000,5.977526,132928.219630
1676379600,21867.000000,21885.000000,21562.000000,21830.000000,6.724490,146795.610806
1676376000,21856.000000,21872.000000,21856.000000,21872.000000,0.220800,4829.337600
1676372400,21818.000000,21820.000000,21804.000000,21804.000000,0.287126,6260.504462
1676368800,21807.000000,21838.000000,21786.000000,21819.000000,0.089434,1951.355209
1676365200,21740.000000,21878.000000,21740.000000,21847.000000,0.464524,10148.462601
1676361600,21733.000000,21733.000000,21713.000000,21713.000000,0.193630,4204.285802
1676358000,21769.000000,21769.000000,21769.000000,21769.000000,0.000000,0.000000
1676354400,21729.000000,21769.000000,21728.000000,21769.000000,0.183527,3995.209494
1676350800,21744.000000,21744.000000,21719.000000,21719.000000,1.378622,29942.287526
1676347200,21708.000000,21743.000000,21708.000000,21730.000000,1.083424,23542.805476
1676343600,21723.000000,21746.000000,21705.000000,21706.000000,0.165118,3584.043494
1676340000,21740.000000,21742.000000,21720.000000,21729.000000,1.272091,27641.269250
1676336400,21740.000000,21743.000000,21694.000000,21694.000000,0.204776,4442.414232
1676332800,21764.000000,21805.000000,21745.000000,21750.000000,0.056022,1218.473280
1676329200,21707.000000,21819.000000,21707.000000,21803.000000,1.460341,31839.810898
1676325600,21608.000000,21608.000000,21608.000000,21608.000000,0.000000,0.000000
1676322000,21642.000000,21642.000000,21589.000000,21608.000000,0.770932,16658.304490
1676318400,21667.000000,21667.000000,21655.000000,21657.000000,0.414962,8986.838098
1676314800,21547.000000,21565.000000,21547.000000,21556.000000,0.084466,1820.749096
1676311200,21422.000000,21422.000000,21422.000000,21422.000000,0.000000,0.000000
1676307600,21497.000000,21506.000000,21378.000000,21422.000000,0.380117,8142.873443
1676304000,21649.000000,21649.000000,21426.000000,21496.000000,1.011811,21749.899789
1676300400,21653.000000,21653.000000,21618.000000,21618.000000,0.997317,21559.996528
1676296800,21614.000000,21661.000000,21575.000000,21640.000000,1.416762,30658.729680
1676293200,21632.000000,21636.000000,21632.000000,21636.000000,0.633521,13706.856894
1676289600,21633.000000,21686.000000,21633.000000,21683.000000,1.883138,40832.082121
1676286000,21586.000000,21630.000000,21586.000000,21610.000000,2.386996,51582.981615
1676282400,21586.000000,21589.000000,21439.000000,21589.000000,0.919292,19846.588080
1676278800,21717.000000,21717.000000,21507.000000,21630.000000,0.440630,9530.833822
1676275200,21792.000000,21793.000000,21745.000000,21745.000000,0.121100,2633.319500
1676271600,21891.000000,21891.000000,21889.000000,21889.000000,0.023028,504.061205
1676268000,21850.000000,21850.000000,21829.000000,21829.000000,0.284712,6214.988726
1676264400,21854.000000,21854.000000,21833.000000,21833.000000,0.196794,4296.598599
1676260800,21841.000000,21841.000000,21806.000000,21806.000000,0.283610,6184.410563
1676257200,21768.000000,21809.000000,21758.000000,21809.000000,0.195901,4272.409707
1676253600,21686.000000,21742.000000,21686.000000,21737.000000,0.161788,3516.782713
1676250000,21834.000000,21834.000000,21737.000000,21737.000000,0.326567,7098.593400
1676246400,21800.000000,21866.000000,21800.000000,21854.000000,0.103060,2252.273021
1676242800,21765.000000,21783.000000,21765.000000,21783.000000,0.388731,8467.734997
1676239200,21705.000000,21821.000000,21681.000000,21816.000000,0.640451,13972.068326
1676235600,21866.000000,21866.000000,21723.000000,21723.000000,0.070200,1524.954600
1676232000,22015.000000,22015.000000,22015.000000,22015.000000,0.028600,629.629000
1676228400,22002.000000,22002.000000,22002.000000,22002.000000,0.003513,77.299847
1676224800,21974.000000,21986.000000,21962.000000,21986.000000,2.049866,45068.345741
1676221200,22002.000000,22002.000000,21980.000000,21980.000000,1.492362,32802.121156
1676217600,21957.000000,22038.000000,21945.000000,22038.000000,0.436564,9620.995889
1676214000,21935.000000,21935.000000,21935.000000,21935.000000,0.220000,4825.700000
1676210400,21866.000000,21868.000000,21866.000000,21868.000000,0.229427,5017.106793
1676206800,21830.000000,21830.000000,21783.000000,21783.000000,0.588073,12809.999823
1676203200,21888.000000,21894.000000,21879.000000,21879.000000,0.006442,140.943205
1676199600,21887.000000,21887.000000,21887.000000,21887.000000,0.001505,32.948033
1676196000,21940.000000,21940.000000,21940.000000,21940.000000,0.000000,0.000000
1676192400,21935.000000,21940.000000,21935.000000,21940.000000,0.388465,8522.922758
1676188800,21834.000000,21834.000000,21834.000000,21834.000000,0.000711,15.534018
1676185200,21791.000000,21791.000000,21791.000000,21791.000000,0.000000,0.000000
1676181600,21791.000000,21791.000000,21791.000000,21791.000000,0.000000,0.000000
1676178000,21791.000000,21791.000000,21791.000000,21791.000000,0.060000,1307.460000
1676174400,21792.000000,21792.000000,21792.000000,21792.000000,0.001294,28.208001
1676170800,21816.000000,21816.000000,21813.000000,21813.000000,0.005210,113.635914
1676167200,21827.000000,21827.000000,21827.000000,21827.000000,0.000000,0.000000
1676163600,21827.000000,21827.000000,21827.000000,21827.000000,0.000500,10.913500
1676160000,21860.000000,21860.000000,21860.000000,21860.000000,0.002400,52.464000
1676156400,21836.000000,21836.000000,21836.000000,21836.000000,0.050000,1091.800000
1676152800,21816.000000,21841.000000,21816.000000,21825.000000,0.259442,5662.325142
1676149200,21730.000000,21730.000000,21730.000000,21730.000000,0.000800,17.384000
1676145600,21657.000000,21700.000000,21657.000000,21680.000000,0.275567,5974.300365
1676142000,21651.000000,21651.000000,21651.000000,21651.000000,0.000822,17.804700
1676138400,21710.000000,21710.000000,21637.000000,21647.000000,0.150571,3259.406973
1676134800,21700.000000,21700.000000,21700.000000,21700.000000,0.000000,0.000000
1676131200,21700.000000,21700.000000,21700.000000,21700.000000,0.000901,19.549313
1676127600,21742.000000,21742.000000,21728.000000,21728.000000,0.001418,30.800744
1676124000,21744.000000,21744.000000,21744.000000,21744.000000,0.017415,378.679805
1676120400,21684.000000,21684.000000,21684.000000,21684.000000,0.000000,0.000000
1676116800,21699.000000,21699.000000,21684.000000,21684.000000,0.515784,11184.261557
1676113200,21685.000000,21685.000000,21685.000000,21685.000000,0.000500,10.842500
1676109600,21690.000000,21690.000000,21684.000000,21685.000000,0.662151,14358.753976
1676106000,21676.000000,21676.000000,21676.000000,21676.000000,0.000000,0.000000
1676102400,21676.000000,21676.000000,21676.000000,21676.000000,0.000000,0.000000
1676098800,21670.000000,21676.000000,21670.000000,21676.000000,0.030000,650.280000
1676095200,21676.000000,21676.000000,21676.000000,21676.000000,0.033779,732.193604
1676091600,21717.000000,21717.000000,21717.000000,21717.000000,0.000000,0.000000
1676088000,21717.000000,21717.000000,21717.000000,21717.000000,0.000000,0.000000
1676084400,21717.000000,21717.000000,21717.000000,21717.000000,0.026863,583.383771
1676080800,21636.000000,21636.000000,21636.000000,21636.000000,0.000000,0.000000
1676077200,21659.000000,21664.000000,21636.000000,21636.000000,0.850538,18402.235624
1676073600,21634.000000,21634.000000,21632.000000,21632.000000,0.001385,29.959238
1676070000,21587.000000,21633.000000,21587.000000,21633.000000,1.768878,38266.131500
1676066400,21533.000000,21533.000000,21533.000000,21533.000000,0.000000,0.000000
1676062800,21671.000000,21671.000000,21449.000000,21533.000000,1.800122,38762.036716
1676059200,21749.000000,21749.000000,21738.000000,21738.000000,0.025427,552.727344
1676055600,21708.000000,21770.000000,21708.000000,21770.000000,0.337553,7348.518143
1676052000,21704.000000,21732.000000,21704.000000,21732.000000,0.013497,293.322020
1676048400,21637.000000,21670.000000,21637.000000,21655.000000,0.126521,2739.822433
1676044800,21647.000000,21703.000000,21603.000000,21620.000000,3.373727,72939.987253
1676041200,21819.000000,21905.000000,21546.000000,21613.000000,2.265593,48966.270154
1676037600,21793.000000,21884.000000,21793.000000,21846.000000,0.271739,5936.402329
1676034000,21827.000000,21827.000000,21767.000000,21793.000000,2.422028,52783.261216
1676030400,21739.000000,21742.000000,21739.000000,21742.000000,0.330000,7174.860000
1676026800,21793.000000,21796.000000,21779.000000,21779.000000,0.639500,13927.670500
1676023200,21835.000000,21835.000000,21835.000000,21835.000000,0.045569,994.999988
1676019600,21899.000000,21899.000000,21849.000000,21849.000000,0.958492,20942.092800
1676016000,21881.000000,21881.000000,21881.000000,21881.000000,0.000000,0.000000
1676012400,21879.000000,21881.000000,21874.000000,21881.000000,0.332410,7273.473275
1676008800,21805.000000,21805.000000,21805.000000,21805.000000,0.000000,0.000000
1676005200,21769.000000,21820.000000,21646.000000,21805.000000,4.350848,94870.250452
1676001600,21807.000000,21833.000000,21805.000000,21827.000000,1.206997,26345.128321
1675998000,21889.000000,21889.000000,21883.000000,21883.000000,0.085900,1879.749700
1675994400,21812.000000,21812.000000,21812.000000,21812.000000,0.000000,0.000000
1675990800,21812.000000,21812.000000,21812.000000,21812.000000,0.000000,0.000000
1675987200,21812.000000,21812.000000,21812.000000,21812.000000,0.000000,0.000000
1675983600,21849.000000,21853.000000,21808.000000,21812.000000,0.322727,7039.310636
1675980000,21828.000000,21949.000000,21813.000000,21893.000000,1.745010,38203.495830
1675976400,21973.000000,21973.000000,21719.000000,21840.000000,5.130459,112049.221502
1675972800,21971.000000,22070.000000,21847.000000,22047.000000,2.144113,47271.255122
1675969200,22400.000000,22449.000000,21902.000000,21902.000000,7.897670,172974.759141
1675965600,22570.000000,22570.000000,22487.000000,22487.000000,0.035598,800.481207
1675962000,22511.000000,22587.000000,22495.000000,22495.000000,1.842638,41450.142935
1675958400,22611.000000,22614.000000,22466.000000,22508.000000,3.291606,74087.457944
1675954800,22683.000000,22685.000000,22570.000000,22606.000000,4.656263,105259.490873
1675951200,22749.000000,22785.000000,22685.000000,22685.000000,4.070814,92346.411053
1675947600,22715.000000,22767.000000,22697.000000,22744.000000,1.943280,44197.971465
1675944000,22677.000000,22774.000000,22577.000000,22708.000000,3.506183,79618.392664
1675940400,22702.000000,22728.000000,22673.000000,22673.000000,0.525655,11918.177175
1675936800,22742.000000,22742.000000,22681.000000,22697.000000,0.814794,18493.378283
1675933200,22736.000000,22745.000000,22684.000000,22734.000000,3.420357,77758.387399
1675929600,22680.000000,22768.000000,22674.000000,22727.000000,1.987100,45160.816018
1675926000,22720.000000,22729.000000,22658.000000,22670.000000,5.627459,127574.488729
1675922400,22607.000000,22722.000000,22587.000000,22708.000000,3.180138,72214.574158
1675918800,22573.000000,22629.000000,22543.000000,22608.000000,5.335525,120625.554174
1675915200,22505.000000,22602.000000,22375.000000,22572.000000,8.812556,198917.005680
1675911600,22759.000000,22759.000000,22447.000000,22517.000000,8.050676,181277.076221
1675908000,22948.000000,22948.000000,22819.000000,22819.000000,11.168746,254859.608813
1675904400,22979.000000,22987.000000,22946.000000,22953.000000,1.171685,26893.674788
1675900800,22962.000000,23006.000000,22937.000000,22982.000000,3.185289,73204.314326
1675897200,22881.000000,22959.000000,22881.000000,22959.000000,3.594995,82537.488139
1675893600,22954.000000,22974.000000,22954.000000,22968.000000,0.041370,950.185930
1675890000,22837.000000,22960.000000,22837.000000,22960.000000,0.154270,3542.047925
1675886400,22822.000000,22895.000000,22795.000000,22845.000000,1.122144,25635.387447
1675882800,22892.000000,22899.000000,22847.000000,22869.000000,0.410635,9390.805183
1675879200,22994.000000,23012.000000,22867.000000,22877.000000,0.503374,11515.685854
1675875600,22949.000000,22992.000000,22919.000000,22941.000000,0.110360,2531.778854
1675872000,22858.000000,22935.000000,22700.000000,22935.000000,0.428745,9833.267951
1675868400,23011.000000,23011.000000,22873.000000,22873.000000,0.299082,6840.895267
1675864800,23074.000000,23074.000000,23074.000000,23074.000000,0.038117,879.513735
1675861200,23097.000000,23101.000000,23093.000000,23093.000000,0.178752,4127.927326
1675857600,23179.000000,23179.000000,23113.000000,23113.000000,0.039658,916.605415
1675854000,23167.000000,23171.000000,23165.000000,23165.000000,0.202462,4690.034547
1675850400,23191.000000,23191.000000,23167.000000,23175.000000,0.066129,1532.548845
1675846800,23224.000000,23224.000000,23198.000000,23217.000000,0.014223,330.211444
1675843200,23240.000000,23240.000000,23202.000000,23215.000000,0.155973,3620.903909
1675839600,23207.000000,23207.000000,23207.000000,23207.000000,0.000653,15.153475
1675836000,23202.000000,23226.000000,23202.000000,23226.000000,0.006296,146.229270
1675832400,23245.000000,23245.000000,23197.000000,23197.000000,0.152227,3531.213431
1675828800,23258.000000,23258.000000,23242.000000,23242.000000,2.761107,64173.651218
1675825200,23256.000000,23280.000000,23253.000000,23280.000000,0.035194,819.315389
1675821600,23292.000000,23298.000000,23280.000000,23280.000000,0.047205,1098.942876
1675818000,23400.000000,23409.000000,23314.000000,23314.000000,0.300000,6994.200000
1675814400,23300.000000,23330.000000,23300.000000,23326.000000,0.225235,5253.841407
1675810800,23260.000000,23289.000000,23248.000000,23289.000000,0.071476,1664.613181
1675807200,23166.000000,23248.000000,23166.000000,23248.000000,0.303495,7055.662919
1675803600,23242.000000,23263.000000,23204.000000,23216.000000,0.270479,6279.428856
1675800000,23081.000000,23240.000000,23054.000000,23240.000000,0.034316,797.513368
1675796400,22968.000000,23105.000000,22968.000000,23082.000000,0.332741,7680.324069
1675792800,23282.000000,23282.000000,22780.000000,22896.000000,2.014865,46132.339195
1675789200,22920.000000,23328.000000,22904.000000,23294.000000,5.386583,125475.068362
1675785600,22994.000000,22994.000000,22994.000000,22994.000000,0.007493,172.301400
1675782000,22898.000000,22939.000000,22898.000000,22927.000000,1.487424,34102.169589
1675778400,22983.000000,22990.000000,22974.000000,22990.000000,0.103767,2385.608388
1675774800,23024.000000,23024.000000,22979.000000,23009.000000,2.186784,50315.714667
1675771200,22999.000000,23009.000000,22966.000000,22984.000000,0.449683,10335.519588
1675767600,22980.000000,22997.000000,22974.000000,22997.000000,0.527148,12122.818647
1675764000,23007.000000,23007.000000,23001.000000,23001.000000,0.250000,5750.250000
1675760400,22944.000000,23012.000000,22944.000000,23012.000000,0.101431,2334.123729
1675756800,22920.000000,22920.000000,22884.000000,22884.000000,0.020686,473.381628
1675753200,22949.000000,22949.000000,22949.000000,22949.000000,0.075800,1739.534200
1675749600,22971.000000,22971.000000,22956.000000,22956.000000,0.109875,2522.287975
1675746000,22902.000000,22902.000000,22902.000000,22902.000000,0.000448,10.252996
1675742400,22874.000000,22930.000000,22874.000000,22925.000000,0.113515,2602.337794
1675738800,22883.000000,22897.000000,22883.000000,22897.000000,0.016443,376.502927
1675735200,22884.000000,22884.000000,22884.000000,22884.000000,0.000567,12.969965
1675731600,22865.000000,22865.000000,22854.000000,22854.000000,0.042580,973.134518
1675728000,22789.000000,22789.000000,22789.000000,22789.000000,0.036100,822.682900
1675724400,22685.000000,22774.000000,22660.000000,22774.000000,0.695287,15834.469099
1675720800,22891.000000,22900.000000,22300.000000,22900.000000,4.551878,104238.015589
1675717200,22966.000000,22966.000000,22944.000000,22944.000000,0.025483,584.673233
1675713600,22979.000000,22979.000000,22979.000000,22979.000000,0.000500,11.489500
1675710000,23065.000000,23065.000000,23065.000000,23065.000000,0.025900,597.383500
1675706400,23027.000000,23060.000000,22964.000000,22964.000000,0.111900,2569.671600
1675702800,23020.000000,23063.000000,22964.000000,23050.000000,2.502743,57688.235140
1675699200,23023.000000,23137.000000,22963.000000,22980.000000,0.822051,18890.738874
1675695600,22851.000000,22965.000000,22768.000000,22965.000000,0.484488,11126.275187
1675692000,22826.000000,22887.000000,22811.000000,22851.000000,0.495561,11324.055271
1675688400,22903.000000,22917.000000,22818.000000,22818.000000,0.230776,5265.851103
1675684800,22903.000000,22926.000000,22900.000000,22908.000000,0.203456,4660.779211
1675681200,22831.000000,22884.000000,22754.000000,22884.000000,1.512686,34616.309857
1675677600,22836.000000,22850.000000,22820.000000,22820.000000,0.057058,1302.073601
1675674000,22867.000000,22883.000000,22822.000000,22836.000000,5.604684,127988.556973
1675670400,22887.000000,22915.000000,22858.000000,22865.000000,2.945899,67357.978806
1675666800,22773.000000,22886.000000,22773.000000,22877.000000,4.821000,110290.019974
1675663200,22773.000000,22794.000000,22726.000000,22792.000000,17.369732,395890.933339
1675659600,22873.000000,22876.000000,22636.000000,22775.000000,43.255043,985133.606147
1675656000,22926.000000,22926.000000,22885.000000,22898.000000,0.963942,22072.344832
1675652400,22857.000000,22924.000000,22857.000000,22892.000000,2.026326,46386.649527
1675648800,22989.000000,23000.000000,22905.000000,22905.000000,2.146859,49173.812496
1675645200,23066.000000,23066.000000,22966.000000,23022.000000,3.679948,84719.770683
1675641600,22932.000000,23088.000000,22932.000000,23053.000000,1.538875,35475.685375
1675638000,22980.000000,22980.000000,22909.000000,22955.000000,3.736652,85774.853547
1675634400,22900.000000,23027.000000,22893.000000,22991.000000,1.741752,40044.625980
1675630800,22889.000000,22901.000000,22824.000000,22897.000000,4.972275,113850.182049
1675627200,22896.000000,22934.000000,22860.000000,22876.000000,0.709302,16225.990951
1675623600,22844.000000,22914.000000,22760.000000,22909.000000,1.427611,32705.141315
1675620000,22895.000000,22935.000000,22837.000000,22837.000000,1.370773,31304.345056
1675616400,23044.000000,23070.000000,22815.000000,22871.000000,6.858508,156860.936925
1675612800,23062.000000,23116.000000,23004.000000,23086.000000,1.906341,44009.780938
1675609200,23180.000000,23180.000000,23086.000000,23086.000000,1.874575,43276.433140
1675605600,23195.000000,23195.000000,23158.000000,23170.000000,0.600802,13920.574230
1675602000,23133.000000,23210.000000,23096.000000,23161.000000,4.803145,111245.633007
1675598400,23363.000000,23363.000000,23041.000000,23138.000000,4.740014,109674.445320
1675594800,23363.000000,23363.000000,23360.000000,23360.000000,0.079157,1849.116397
1675591200,23370.000000,23394.000000,23370.000000,23394.000000,0.123921,2899.013956
1675587600,23363.000000,23363.000000,23363.000000,23363.000000,0.002654,62.001197
1675584000,23392.000000,23392.000000,23392.000000,23392.000000,0.127800,2989.497600
1675580400,23380.000000,23385.000000,23380.000000,23385.000000,0.009167,214.370763
1675576800,23370.000000,23425.000000,23356.000000,23425.000000,0.457601,10719.296163
1675573200,23358.000000,23358.000000,23358.000000,23358.000000,0.000000,0.000000
1675569600,23358.000000,23358.000000,23358.000000,23358.000000,0.003116,72.791703
1675566000,23327.000000,23333.000000,23320.000000,23333.000000,0.703746,16420.514518
1675562400,23345.000000,23345.000000,23344.000000,23344.000000,0.430000,10037.920000
1675558800,23282.000000,23307.000000,23281.000000,23307.000000,0.065310,1522.169915
1675555200,23334.000000,23345.000000,23258.000000,23258.000000,1.138487,26478.935995
1675551600,23424.000000,23424.000000,23314.000000,23315.000000,1.037462,24188.423266
1675548000,23416.000000,23419.000000,23403.000000,23405.000000,0.506127,11845.900095
1675544400,23406.000000,23423.000000,23397.000000,23422.000000,0.533777,12502.133560
1675540800,23426.000000,23437.000000,23411.000000,23426.000000,0.044033,1031.521509
1675537200,23454.000000,23454.000000,23444.000000,23450.000000,0.408640,9582.615035
1675533600,23425.000000,23425.000000,23425.000000,23425.000000,0.010000,234.250000
1675530000,23443.000000,23443.000000,23443.000000,23443.000000,0.000000,0.000000
1675526400,23407.000000,23443.000000,23395.000000,23443.000000,0.172119,4034.988765
1675522800,23430.000000,23430.000000,23398.000000,23398.000000,0.102363,2395.081051
1675519200,23481.000000,23481.000000,23481.000000,23481.000000,0.023213,545.056704
1675515600,23488.000000,23571.000000,23475.000000,23528.000000,1.344415,31631.397296
1675512000,23382.000000,23411.000000,23356.000000,23408.000000,0.073072,1710.480612
1675508400,23360.000000,23370.000000,23360.000000,23365.000000,0.375051,8763.063110
1675504800,23341.000000,23363.000000,23334.000000,23363.000000,0.104222,2434.931343
1675501200,23324.000000,23350.000000,23323.000000,23333.000000,1.622656,37861.421015
1675497600,23340.000000,23340.000000,23310.000000,23310.000000,0.005263,122.672371
1675494000,23321.000000,23345.000000,23305.000000,23334.000000,1.198345,27962.171030
1675490400,23266.000000,23340.000000,23266.000000,23340.000000,0.154859,3614.420497
1675486800,23320.000000,23320.000000,23292.000000,23292.000000,0.477862,11130.354949
1675483200,23337.000000,23361.000000,23316.000000,23316.000000,0.301719,7034.888131
1675479600,23378.000000,23378.000000,23378.000000,23378.000000,0.029804,696.761652
1675476000,23376.000000,23386.000000,23376.000000,23386.000000,0.914274,21381.212933
1675472400,23433.000000,23433.000000,23414.000000,23414.000000,0.012374,289.732328
1675468800,23430.000000,23451.000000,23402.000000,23451.000000,1.293431,30332.252023
1675465200,23441.000000,23471.000000,23421.000000,23434.000000,1.264437,29630.818533
1675461600,23390.000000,23433.000000,23387.000000,23433.000000,0.218922,5129.993368
1675458000,23336.000000,23374.000000,23336.000000,23374.000000,0.403757,9437.427104
1675454400,23248.000000,23398.000000,23244.000000,23355.000000,3.481727,81315.727546
1675450800,23416.000000,23436.000000,23357.000000,23400.000000,0.826745,19345.825278
1675447200,23519.000000,23519.000000,23406.000000,23435.000000,1.387512,32516.340205
1675443600,23515.000000,23635.000000,23511.000000,23517.000000,1.378109,32408.977830
1675440000,23625.000000,23697.000000,23535.000000,23540.000000,2.386055,56167.732581
1675436400,23506.000000,23698.000000,23432.000000,23611.000000,5.032402,118820.043622
1675432800,23315.000000,23580.000000,23244.000000,23512.000000,2.265797,53273.416713
1675429200,23529.000000,23532.000000,23281.000000,23324.000000,6.582316,153525.930454
1675425600,23495.000000,23548.000000,23495.000000,23537.000000,0.483027,11368.996849
1675422000,23434.000000,23536.000000,23430.000000,23536.000000,4.317165,101608.806737
1675418400,23402.000000,23441.000000,23402.000000,23429.000000,0.138002,3233.259870
1675414800,23407.000000,23439.000000,23407.000000,23424.000000,0.215941,5058.204561
1675411200,23411.000000,23414.000000,23342.000000,23388.000000,0.387021,9051.653697
1675407600,23514.000000,23521.000000,23470.000000,23470.000000,0.326300,7658.261000
1675404000,23538.000000,23538.000000,23519.000000,23519.000000,0.061875,1455.239771
1675400400,23537.000000,23537.000000,23525.000000,23525.000000,0.338426,7961.466004
1675396800,23546.000000,23550.000000,23546.000000,23550.000000,0.153016,3603.516909
1675393200,23477.000000,23529.000000,23420.000000,23529.000000,0.660867,15549.547643
1675389600,23566.000000,23567.000000,23443.000000,23480.000000,1.436675,33733.120078
1675386000,23548.000000,23574.000000,23536.000000,23553.000000,0.050513,1189.740226
1675382400,23507.000000,23562.000000,23507.000000,23555.000000,0.674842,15895.895066
1675378800,23591.000000,23596.000000,23430.000000,23473.000000,1.456951,34198.999556
1675375200,23419.000000,23577.000000,23400.000000,23577.000000,0.845622,19937.222585
1675371600,23863.000000,23892.000000,23419.000000,23463.000000,3.437380,80651.249521
1675368000,23782.000000,23822.000000,23765.000000,23822.000000,0.972860,23175.461629
1675364400,24069.000000,24073.000000,23748.000000,23821.000000,4.669166,111224.195187
1675360800,23971.000000,24113.000000,23940.000000,24093.000000,4.944874,119136.838199
1675357200,23807.000000,23918.000000,23807.000000,23918.000000,1.620481,38758.665754
1675353600,23835.000000,23891.000000,23777.000000,23803.000000,1.585827,37747.451744
1675350000,23565.000000,23805.000000,23555.000000,23794.000000,2.546236,60585.145333
1675346400,23790.000000,23945.000000,23570.000000,23570.000000,2.455592,57878.310040
1675342800,23791.000000,23813.000000,23724.000000,23724.000000,10.620483,251960.337980
1675339200,23807.000000,23810.000000,23770.000000,23802.000000,2.334070,55555.545089
1675335600,23810.000000,23838.000000,23810.000000,23838.000000,0.033474,797.949160
1675332000,23819.000000,23819.000000,23775.000000,23775.000000,0.332805,7912.438875
1675328400,23797.000000,23806.000000,23759.000000,23759.000000,0.901990,21430.388488
