unix,open,high,low,close,Volume BTC,Volume USD,return,log_return,SMA_24,volatility_24
1550203200,3574.210000,3615.790000,3544.950000,3586.960000,2935.640607,10530025.431318,-0.000619,-0.000619,3829.774583,0.028621
1550188800,3560.450000,3620.530000,3544.880000,3566.290000,6234.768057,22234990.974926,-0.003807,-0.003815,3819.732083,0.029389
1550116800,3572.790000,3587.480000,3537.000000,3574.210000,2202.686014,7872862.378349,-0.003555,-0.003561,3815.852500,0.027978
1550102400,3575.010000,3590.740000,3531.010000,3560.460000,5910.243129,21043184.250225,-0.001635,-0.001636,3805.671250,0.029207
1550030400,3598.010000,3657.000000,3561.220000,3572.790000,1910.231594,6824856.338054,-0.000397,-0.000397,3802.104583,0.027982
1550016000,3585.700000,3629.810000,3541.000000,3574.930000,7992.743211,28573497.488516,0.004064,0.004056,3791.442083,0.029199
1549944000,3573.570000,3618.560000,3559.140000,3598.010000,3011.435273,10835174.224876,0.007059,0.007034,3791.422083,0.027989
1549929600,3588.990000,3619.930000,3548.280000,3585.940000,10074.816705,36127688.216275,0.003080,0.003075,3780.662917,0.029050
1549857600,3594.480000,3609.840000,3550.100000,3573.570000,3161.296206,11297113.283292,-0.006793,-0.006816,3779.698333,0.027996
1549843200,3651.320000,3652.560000,3578.700000,3588.700000,7931.408874,28463447.026375,0.000770,0.000769,3769.498750,0.029034
1549771200,3616.300000,3655.040000,3580.170000,3594.480000,1285.569917,4620955.355968,0.005851,0.005834,3768.117917,0.028013
1549756800,3622.740000,3662.430000,3576.160000,3650.370000,4155.505683,15169133.279067,0.017184,0.017039,3761.116250,0.029314
1549684800,3607.630000,3638.940000,3595.010000,3616.300000,1308.139855,4730626.158401,0.006070,0.006052,3759.804167,0.027949
1549670400,3626.120000,3639.740000,3589.520000,3622.620000,4054.504617,14687929.515455,-0.007602,-0.007631,3751.889167,0.029337
1549598400,3361.550000,3711.260000,3356.140000,3607.630000,5821.034371,21000138.229002,-0.002397,-0.002400,3756.090417,0.027245
1549584000,3358.390000,3711.040000,3337.910000,3622.940000,14388.647542,52129206.726683,0.000088,0.000088,3748.734167,0.028332
1549512000,3374.420000,3380.000000,3343.840000,3361.550000,1521.744054,5115418.723372,-0.068211,-0.070649,3738.532917,0.030007
1549497600,3364.000000,3383.290000,3350.000000,3359.330000,4293.555814,14423470.852981,-0.072761,-0.075544,3730.809583,0.031390
1549425600,3377.880000,3386.540000,3331.440000,3374.420000,1525.573645,5147926.218603,0.003829,0.003821,3720.370417,0.029957
1549411200,3431.810000,3445.600000,3328.700000,3364.620000,6137.406398,20650040.315411,0.001575,0.001573,3712.232917,0.031346
1549339200,3412.410000,3445.220000,3355.490000,3377.880000,1824.059283,6161453.371699,0.001025,0.001025,3702.052500,0.029950
1549324800,3409.810000,3435.000000,3396.000000,3431.390000,4045.625302,13882118.203794,0.019845,0.019650,3696.580417,0.031739
1549252800,3413.300000,3435.000000,3397.000000,3412.410000,1216.421528,4150928.987281,0.010222,0.010170,3685.701667,0.030103
1549238400,3413.750000,3439.460000,3394.850000,3410.870000,3244.084979,11065152.132254,-0.005980,-0.005998,3680.726667,0.031742
1549166400,3444.920000,3446.750000,3390.000000,3413.300000,766.367608,2615842.557740,0.000261,0.000261,3669.560833,0.030110
1549152000,3470.500000,3476.330000,3384.670000,3414.820000,2813.892224,9608935.445794,0.001158,0.001157,3664.741250,0.031736
1549080000,3440.000000,3484.990000,3412.180000,3444.920000,735.907935,2535143.963383,0.009264,0.009221,3654.695417,0.030222
1549065600,3434.830000,3485.000000,3406.380000,3462.820000,3051.958608,10568383.305846,0.014056,0.013959,3650.897917,0.031945
1548993600,3395.340000,3458.180000,3375.000000,3440.000000,2376.020403,8173510.185966,-0.001428,-0.001429,3638.622083,0.030152
1548979200,3413.690000,3460.000000,3364.530000,3434.830000,6659.847525,22875444.074124,-0.008083,-0.008116,3634.819583,0.031885
1548907200,3448.330000,3451.760000,3370.610000,3395.340000,2938.065262,9975730.507627,-0.012983,-0.013068,3622.644167,0.030161
1548892800,3438.000000,3474.200000,3392.600000,3413.110000,5951.818170,20314210.113526,-0.006323,-0.006344,3621.587500,0.031617
1548820800,3403.560000,3472.000000,3403.560000,3448.330000,3183.690073,10978413.989105,0.015607,0.015486,3592.946667,0.020789
1548806400,3391.250000,3465.050000,3372.340000,3437.350000,5704.023402,19606724.840383,0.007102,0.007077,3593.413333,0.022374
1548734400,3408.000000,3419.300000,3321.000000,3403.560000,4015.383158,13666597.499760,-0.012983,-0.013068,3570.422500,0.018558
1548720000,3431.430000,3438.760000,3322.190000,3390.500000,7284.386863,24697713.657849,-0.013630,-0.013723,3570.525000,0.021156
1548648000,3469.880000,3477.210000,3369.990000,3408.000000,3569.000058,12163152.198351,0.001305,0.001304,3549.347083,0.018612
1548633600,3532.230000,3536.770000,3357.300000,3429.500000,10345.100910,35478523.572217,0.011503,0.011437,3550.904167,0.021433
1548561600,3562.470000,3562.670000,3464.110000,3469.880000,1562.845460,5422886.205264,0.018157,0.017994,3529.657917,0.019064
1548547200,3555.310000,3564.120000,3456.000000,3533.230000,3852.659641,13612332.623017,0.030246,0.029798,3534.100000,0.022449
1548475200,3572.000000,3659.380000,3525.580000,3562.470000,1126.673886,4013741.920102,0.026684,0.026334,3515.838333,0.020062
1548460800,3560.940000,3657.890000,3536.510000,3555.560000,2697.883879,9592488.006062,0.006320,0.006300,3520.229167,0.022482
1548388800,3570.030000,3573.670000,3510.000000,3572.000000,2509.035655,8962275.360601,0.002675,0.002672,3503.588333,0.020084
1548374400,3570.670000,3578.790000,3511.000000,3560.000000,4961.795123,17663990.637844,0.001249,0.001248,3507.320833,0.022500
1548302400,3535.590000,3596.650000,3528.540000,3570.030000,1206.961901,4308890.196079,-0.000552,-0.000552,3498.634167,0.017906
1548288000,3553.200000,3598.000000,3524.000000,3570.730000,4488.014638,16025488.508381,0.003014,0.003010,3505.034583,0.018551
1548216000,3582.220000,3611.570000,3523.340000,3535.590000,2085.041627,7371852.326448,-0.009647,-0.009694,3496.401250,0.017151
1548201600,3574.440000,3620.230000,3518.000000,3552.320000,6170.842672,21920807.841452,-0.005156,-0.005169,3503.884583,0.018401
1548129600,3535.020000,3611.630000,3423.740000,3582.220000,2309.742676,8274006.410029,0.013189,0.013103,3496.203750,0.017377
1548115200,3531.510000,3615.800000,3401.360000,3576.810000,6877.063675,24597950.125165,0.006894,0.006870,3504.322917,0.018438
1548043200,3536.430000,3568.780000,3487.290000,3535.020000,1261.136979,4458144.442423,-0.013176,-0.013264,3494.570833,0.017574
1548028800,3537.420000,3573.290000,3485.580000,3531.510000,5821.899831,20560097.473481,-0.012665,-0.012746,3503.116667,0.018624
1547956800,3697.440000,3700.660000,3474.000000,3536.430000,2403.024560,8498128.144857,0.000399,0.000399,3493.055833,0.017575
1547942400,3680.000000,3703.270000,3470.000000,3536.720000,5591.015834,19773857.521203,0.001475,0.001474,3501.524583,0.018606
1547870400,3623.950000,3760.000000,3616.470000,3697.440000,2098.193968,7757946.304771,0.045529,0.044523,3497.198750,0.019876
1547856000,3609.290000,3774.000000,3602.600000,3681.000000,4080.883464,15021732.031463,0.040795,0.039985,3505.485417,0.020408
1547784000,3625.920000,3650.010000,3577.280000,3623.950000,1674.370051,6067833.345213,-0.019876,-0.020076,3499.297917,0.020284
1547769600,3638.010000,3641.900000,3577.000000,3609.210000,5023.510291,18130903.576658,-0.019503,-0.019696,3506.340000,0.020845
1547697600,3585.630000,3657.790000,3545.430000,3625.920000,2019.817787,7323697.711379,0.000544,0.000543,3500.607917,0.020255
1547683200,3609.500000,3660.000000,3534.250000,3638.010000,7499.525530,27283348.872340,0.007980,0.007948,3505.825000,0.020607
1547611200,3594.780000,3663.580000,3570.100000,3585.630000,5046.755354,18095797.399379,-0.011112,-0.011174,3499.330000,0.020356
1547596800,3576.920000,3669.000000,3570.480000,3605.910000,7675.066064,27675597.469793,-0.008824,-0.008863,3505.128750,0.020628
1547524800,3669.300000,3670.840000,3541.000000,3594.780000,4054.712226,14575798.415631,0.002552,0.002549,3498.794583,0.020357
1547510400,3664.280000,3687.020000,3534.680000,3576.930000,8059.817378,28829402.572816,-0.008037,-0.008069,3503.211667,0.020694
1547438400,3520.250000,3713.160000,3520.240000,3669.300000,2958.682827,10856294.897081,0.020730,0.020518,3511.617500,0.014699
1547424000,3517.030000,3714.000000,3506.000000,3664.280000,9925.990722,36371609.281528,0.024420,0.024127,3515.917917,0.014477
1547352000,3624.830000,3644.540000,3484.330000,3520.250000,2141.455224,7538457.751074,-0.040621,-0.041469,3517.693750,0.017266
1547337600,3617.750000,3654.020000,3476.000000,3515.950000,5908.522805,20774070.754622,-0.040480,-0.041322,3522.223333,0.017063
1547265600,3641.070000,3649.000000,3561.500000,3624.830000,1395.519783,5058521.976606,0.029708,0.029275,3527.983333,0.018171
1547251200,3631.000000,3650.350000,3557.090000,3617.130000,3184.352194,11518215.851990,0.028777,0.028371,3529.962500,0.017560
1547179200,3620.940000,3695.000000,3577.010000,3641.070000,3037.724014,11060565.776089,0.004480,0.004470,3537.510833,0.018111
1547164800,3627.650000,3704.600000,3569.850000,3632.020000,10571.081643,38394379.947665,0.004117,0.004108,3539.177083,0.017473
1547092800,4013.000000,4034.610000,3566.000000,3620.940000,7096.474002,25695906.574321,-0.005529,-0.005544,3546.162500,0.018186
1547078400,4003.090000,4036.220000,3503.440000,3627.510000,16118.420882,58469732.935405,-0.001242,-0.001243,3548.039167,0.017489
1547006400,4019.510000,4044.820000,3975.010000,4013.000000,2837.609777,11387328.035147,0.108276,0.102805,3569.832500,0.028220
1546992000,3994.750000,4060.000000,3948.440000,4002.130000,7390.133992,29576276.953523,0.103272,0.098280,3570.510417,0.026942
1546920000,3980.800000,4112.120000,3964.920000,4019.510000,4896.809759,19682775.794133,0.001622,0.001621,3593.978750,0.028189
1546905600,4005.000000,4112.000000,3934.730000,3994.900000,11819.986770,47219665.146115,-0.001807,-0.001808,3593.846667,0.026826
1546833600,4034.170000,4050.000000,3950.000000,3980.800000,3911.822363,15572182.461834,-0.009631,-0.009677,3618.372917,0.028094
1546819200,4040.710000,4070.000000,3964.010000,4005.450000,7445.096004,29820959.790263,0.002641,0.002637,3618.527500,0.026699
1546747200,3797.240000,4079.040000,3783.190000,4034.170000,2877.689785,11609089.800471,0.013407,0.013318,3642.782917,0.028068
1546732800,3795.380000,4090.000000,3753.000000,4040.710000,5400.714864,21822722.558396,0.008803,0.008764,3643.667500,0.026702
1546660800,3841.420000,3859.500000,3756.790000,3797.240000,1741.233300,6611880.737871,-0.058731,-0.060526,3659.186250,0.030890
1546646400,3822.000000,3887.090000,3780.000000,3791.840000,3656.375314,13864390.172117,-0.061591,-0.063569,3660.390000,0.029921
1546574400,3796.540000,3857.000000,3732.150000,3841.420000,2113.174757,8117591.773178,0.011635,0.011568,3677.245417,0.030908
1546560000,3785.640000,3850.330000,3732.380000,3817.710000,7452.058944,28449799.949418,0.006823,0.006799,3676.565417,0.029892
1546488000,3871.750000,3878.720000,3755.000000,3796.540000,3564.030756,13530985.327198,-0.011683,-0.011752,3690.856250,0.030975
1546473600,3890.270000,3893.400000,3760.000000,3787.810000,4803.246109,18193783.644889,-0.007832,-0.007863,3687.172917,0.029496
1546401600,3796.260000,3911.990000,3763.850000,3871.750000,4161.197258,16111115.483023,0.019810,0.019616,3703.742917,0.030789
1546387200,3825.410000,3918.670000,3770.000000,3885.870000,5534.469515,21506229.052427,0.025888,0.025559,3700.935833,0.029851
1546315200,3683.690000,3840.850000,3636.830000,3796.260000,2757.174668,10466951.905818,-0.019498,-0.019690,3713.087083,0.031159
1546300800,3693.850000,3845.460000,3629.660000,3823.440000,5149.606277,19689210.624842,-0.016066,-0.016196,3711.912500,0.030132
1546228800,3784.930000,3820.500000,3577.180000,3683.690000,4510.770140,16616278.857235,-0.029653,-0.030101,3717.822917,0.031861
1546214400,3831.030000,3842.890000,3630.000000,3693.300000,6667.163737,24623835.831450,-0.034037,-0.034630,3717.019583,0.031087
1546142400,3734.900000,3864.930000,3727.180000,3784.930000,2244.691235,8495999.195695,0.027483,0.027112,3728.212083,0.032182
1546128000,3728.960000,3870.000000,3688.760000,3835.790000,5736.453708,22003831.769300,0.038581,0.037855,3728.830833,0.031928
1546056000,3884.250000,3937.210000,3691.010000,3734.900000,3093.930870,11555522.405414,-0.013218,-0.013306,3734.573750,0.032281
1546041600,3884.660000,3961.850000,3702.510000,3725.480000,6901.382332,25710961.849474,-0.028758,-0.029180,3735.025417,0.032595
1545969600,3598.010000,3965.230000,3576.040000,3884.250000,5332.249523,20711790.211100,0.039988,0.039209,3749.125000,0.032995
1545955200,3590.260000,3970.000000,3575.000000,3884.970000,13055.718407,50721074.339215,0.042811,0.041920,3749.752917,0.033451
1545883200,3738.440000,3775.990000,3567.860000,3598.010000,5975.492571,21499882.026078,-0.073692,-0.076549,3751.690833,0.036653
1545868800,3810.010000,3841.170000,3566.000000,3591.690000,11850.012382,42561570.971946,-0.075491,-0.078492,3752.043333,0.037230
1545796800,3834.030000,3842.270000,3688.040000,3738.440000,3785.228050,14150847.952984,0.039030,0.038287,3753.399167,0.036335
1545782400,3780.000000,3863.340000,3678.800000,3810.010000,10064.182823,38344637.199287,0.060785,0.059009,3757.418750,0.038359
1545710400,3736.310000,3863.820000,3680.000000,3834.030000,3950.871127,15147758.426257,0.025569,0.025248,3762.152500,0.036379
1545696000,4034.540000,4049.230000,3674.730000,3779.990000,11801.434418,44609304.087246,-0.007879,-0.007910,3764.534583,0.038146
1545624000,4175.000000,4238.330000,3725.000000,3736.310000,6513.644981,24336996.877874,-0.025488,-0.025818,3766.752083,0.036840
1545609600,3947.820000,4236.840000,3944.840000,4036.000000,12017.917131,48504313.540393,0.067728,0.065533,3781.117500,0.040395
1545537600,4006.690000,4213.000000,3910.000000,4175.000000,3476.457410,14514209.684870,0.117413,0.111016,3791.309167,0.043590
1545523200,3977.650000,4051.000000,3900.000000,3943.830000,4609.892617,18180632.800729,-0.022837,-0.023102,3795.197500,0.040705
1545451200,3821.270000,4031.090000,3790.270000,4006.690000,2846.292283,11404210.828125,-0.040314,-0.041149,3808.472083,0.044656
1545436800,3842.590000,4010.160000,3780.090000,3980.900000,7697.598152,30643368.483416,0.009399,0.009356,3812.029583,0.040626
1545364800,4042.870000,4091.380000,3773.130000,3821.270000,8097.762914,30943738.490788,-0.046278,-0.047383,3814.804167,0.045742
1545350400,4073.580000,4162.000000,3770.000000,3841.080000,16967.234605,65172505.496804,-0.035123,-0.035754,3819.396250,0.041219
1545278400,3720.330000,4200.000000,3677.000000,4042.870000,12980.080340,52476777.403723,0.057991,0.056372,3836.580000,0.046111
1545264000,3684.030000,4172.070000,3656.750000,4073.770000,25986.852916,105864461.803654,0.060579,0.058815,3842.638750,0.041767
1545192000,3749.030000,3922.600000,3650.790000,3720.330000,9680.439473,36014429.385580,-0.079780,-0.083142,3840.559167,0.049066
1545177600,3667.160000,3924.010000,3642.690000,3684.500000,21125.614375,77837326.166198,-0.095555,-0.100434,3845.445833,0.046399
1545105600,3532.090000,3776.600000,3432.380000,3749.030000,8002.202016,30000495.425724,0.007714,0.007685,3845.057500,0.049077
1545091200,3499.370000,3684.000000,3422.770000,3667.160000,13792.364276,50578806.578083,-0.004706,-0.004717,3846.910000,0.046415
1545019200,3202.080000,3584.990000,3195.450000,3532.090000,8411.984593,29711886.661404,-0.057866,-0.059607,3841.355417,0.050582
1545004800,3191.410000,3590.000000,3181.260000,3496.730000,16389.794449,57310685.943757,-0.046475,-0.047589,3841.460833,0.047436
1544932800,3235.630000,3263.050000,3181.510000,3202.080000,1198.161148,3836607.847588,-0.093432,-0.098089,3807.567083,0.048555
1544918400,3180.840000,3259.430000,3178.230000,3193.780000,6033.507146,19269694.453806,-0.086638,-0.090623,3807.779583,0.045166
1544846400,3219.680000,3243.790000,3126.880000,3235.630000,3360.133703,10872149.411946,0.010478,0.010423,3774.905417,0.048667
1544832000,3194.040000,3230.000000,3122.280000,3179.540000,5814.868532,18488607.093539,-0.004459,-0.004469,3773.806250,0.045153
1544760000,3250.010000,3280.590000,3136.460000,3219.680000,5027.500968,16186944.315474,-0.004929,-0.004942,3743.192083,0.048669
1544745600,3263.550000,3294.810000,3135.550000,3195.750000,14437.505267,46138657.455865,0.005098,0.005085,3740.068750,0.045182
1544673600,3387.850000,3413.000000,3202.430000,3250.010000,6063.126192,19705220.756830,0.009420,0.009376,3710.518750,0.048601
1544659200,3430.200000,3441.130000,3221.140000,3262.730000,11715.019083,38222944.213068,0.020959,0.020742,3707.652917,0.045450
1544587200,3338.130000,3486.000000,3330.080000,3387.850000,5289.243811,17919164.644508,0.042412,0.041537,3693.460833,0.048380
1544572800,3345.010000,3490.000000,3325.700000,3430.180000,7284.103782,24985787.110804,0.051322,0.050048,3692.583750,0.045491
1544500800,3385.340000,3426.680000,3295.010000,3338.130000,3742.913444,12494331.654578,-0.014676,-0.014785,3672.490417,0.048318
1544486400,3406.410000,3427.270000,3292.650000,3353.420000,8951.710708,30018845.723360,-0.022378,-0.022632,3673.238333,0.045603
1544414400,3534.000000,3540.330000,3357.560000,3385.340000,5034.467670,17043384.780812,0.014143,0.014044,3655.357083,0.048443
1544400000,3528.680000,3588.430000,3355.000000,3408.000000,10375.268771,35358915.970034,0.016276,0.016145,3657.412917,0.045789
1544328000,3398.560000,3641.280000,3373.710000,3534.000000,3868.344971,13670731.126513,0.043913,0.042976,3641.284167,0.049194
1544313600,3398.800000,3633.200000,3371.090000,3529.750000,8011.022952,28276908.264010,0.035725,0.035101,3642.574583,0.046105
1544241600,3390.330000,3459.000000,3254.620000,3398.560000,3305.147774,11232743.017737,-0.038325,-0.039079,3624.713333,0.049623
1544227200,3376.270000,3495.990000,3241.000000,3398.800000,10176.349274,34587375.913593,-0.037099,-0.037805,3624.881250,0.046562
1544155200,3333.020000,3536.360000,3209.710000,3390.330000,8388.177150,28438688.638076,-0.002422,-0.002425,3612.490000,0.049308
1544140800,3437.220000,3531.000000,3210.000000,3380.680000,26513.231625,89632751.889667,-0.005331,-0.005346,3611.855417,0.046120
1544068800,3716.630000,3846.620000,3300.000000,3333.020000,10587.618075,35288742.795038,-0.016904,-0.017048,3593.660417,0.048974
1544054400,3694.030000,3844.790000,3415.220000,3437.260000,15480.966972,53212108.534795,0.016736,0.016598,3595.250000,0.045482
1543982400,3834.540000,3879.260000,3667.190000,3716.630000,4277.008071,15896056.507982,0.115094,0.108939,3592.899167,0.054618
1543968000,3903.520000,3913.620000,3662.350000,3696.690000,13443.220726,49695419.626373,0.075476,0.072763,3594.050417,0.047884
1543896000,3812.690000,4034.990000,3730.520000,3834.540000,4394.233515,16849864.180960,0.031725,0.031232,3590.827917,0.054388
1543881600,3830.810000,4033.980000,3730.000000,3903.520000,12249.936888,47817873.640655,0.055950,0.054441,3594.823333,0.048457
1543809600,3955.070000,4023.780000,3750.000000,3812.690000,5098.994260,19440884.423656,-0.005698,-0.005715,3599.772917,0.052057
1543795200,4099.630000,4115.150000,3747.000000,3834.340000,10726.677305,41129727.856120,-0.017722,-0.017881,3604.933750,0.045839
1543723200,4150.470000,4183.360000,3910.160000,3955.070000,3186.587368,12603176.100138,0.037344,0.036663,3608.799167,0.052008
1543708800,4140.400000,4265.000000,4030.000000,4102.050000,7019.162058,28792953.721044,0.069819,0.067490,3617.102083,0.046361
1543636800,3969.560000,4261.600000,3911.470000,4150.470000,2669.508258,11079713.938738,0.049405,0.048223,3621.984167,0.052668
1543622400,3970.560000,4264.470000,3904.340000,4140.390000,6412.232537,26549143.475650,0.009347,0.009303,3632.118750,0.046301
1543550400,4254.000000,4295.090000,3851.000000,3969.560000,5706.913990,22653937.498294,-0.043588,-0.044566,3631.702917,0.053245
1543536000,4250.000000,4300.000000,3861.000000,3971.060000,14364.621448,57042773.646937,-0.040897,-0.041757,3629.412917,0.045182
1543464000,4117.710000,4407.450000,4085.490000,4254.000000,7768.640370,33047796.133743,0.071655,0.069204,3634.994583,0.049704
1543449600,4219.770000,4409.770000,4086.970000,4249.800000,15944.012626,67758864.859165,0.070193,0.067839,3642.161667,0.047061
1543377600,3849.270000,4350.000000,3828.840000,4117.710000,9516.851595,39187634.980214,-0.032038,-0.032563,3639.620417,0.049426
1543363200,3771.010000,4355.080000,3771.000000,4220.160000,22983.713488,96994948.315122,-0.006974,-0.006999,3652.130833,0.047101
1543291200,3684.580000,3863.390000,3565.000000,3849.270000,7295.450616,28082159.192039,-0.065192,-0.067414,3640.787083,0.050376
1543276800,3727.340000,3834.350000,3548.760000,3771.010000,16814.002966,63405773.323496,-0.106430,-0.112530,3649.211250,0.051671
1543204800,3979.920000,4075.960000,3518.600000,3684.580000,12447.909779,45865319.415267,-0.042785,-0.043727,3625.858333,0.049659
1543190400,3934.220000,4069.590000,3522.280000,3727.340000,24357.882939,90790111.395120,-0.011580,-0.011648,3634.776667,0.050100
1543118400,3634.360000,4116.920000,3473.000000,3979.920000,9901.064702,39405445.428058,0.080156,0.077105,3636.674583,0.049594
1543104000,3780.670000,4120.000000,3474.730000,3938.890000,26969.947634,106231657.037032,0.056756,0.055204,3645.376250,0.047369
1543032000,4301.470000,4325.740000,3615.000000,3634.360000,6564.794638,23858827.042241,-0.086826,-0.090829,3631.896667,0.052927
1543017600,4288.250000,4376.880000,3638.480000,3785.650000,14236.744174,53895330.583704,-0.038904,-0.039681,3650.313333,0.048146
1542945600,4219.960000,4371.460000,4086.830000,4301.470000,5179.002404,22277323.472796,0.183556,0.168524,3663.954167,0.063357
1542931200,4268.400000,4364.460000,4061.020000,4288.260000,13322.777368,57131533.277043,0.132767,0.124663,3683.293750,0.053798
1542859200,4535.490000,4556.920000,4129.440000,4219.960000,6097.672585,25731934.402546,-0.018949,-0.019131,3706.365833,0.059789
1542844800,4551.470000,4589.530000,4194.980000,4275.230000,10258.461729,43857283.337373,-0.003039,-0.003043,3728.354167,0.049835
1542772800,4443.030000,4643.540000,4306.840000,4535.490000,7934.894708,35988635.599188,0.074771,0.072107,3760.526667,0.061087
1542758400,4349.410000,4635.000000,4242.330000,4538.010000,20678.250006,93838105.309547,0.061466,0.059651,3784.957083,0.050618
1542686400,4805.010000,4820.240000,4044.710000,4443.030000,19817.256591,88048665.553200,-0.020386,-0.020597,3811.499583,0.061397
1542672000,4732.920000,4897.360000,4048.580000,4352.000000,39775.389439,173102494.839747,-0.040989,-0.041853,3833.134167,0.051913
1542600000,5513.050000,5515.810000,4673.860000,4805.010000,11784.126743,56622846.840513,0.081471,0.078323,3876.291250,0.062844
1542585600,5553.010000,5559.690000,4694.440000,4735.440000,28910.665533,136904721.993057,0.088107,0.084439,3894.497083,0.054057
1542513600,5550.000000,5658.150000,5457.340000,5513.050000,1565.945391,8633135.240600,0.147355,0.137459,3964.841250,0.068035
1542499200,5503.360000,5658.470000,5500.000000,5559.260000,2576.455320,14323185.002819,0.173969,0.160390,3983.208750,0.062567
1542427200,5472.440000,5557.390000,5455.090000,5550.000000,1437.352524,7977306.506717,0.006702,0.006680,4057.002500,0.067665
1542412800,5514.620000,5550.660000,5452.630000,5503.360000,2732.791629,15039536.137777,-0.010055,-0.010106,4072.789583,0.062236
1542340800,5574.000000,5576.570000,5412.480000,5472.440000,4014.272963,21967867.933461,-0.013975,-0.014073,4143.965000,0.068076
1542326400,5571.120000,5610.000000,5411.740000,5508.710000,8074.605576,44480660.481465,0.000972,0.000972,4160.319167,0.062382
1542254400,5562.010000,5608.350000,5200.000000,5574.000000,6774.782499,37762637.646994,0.018558,0.018388,4228.965000,0.067923
1542240000,5592.230000,5641.000000,5199.800000,5585.000000,19945.908282,111397897.752792,0.013849,0.013754,4245.954583,0.062333
1542168000,6264.000000,6297.660000,5290.000000,5562.010000,14483.075641,80555011.546318,-0.002151,-0.002153,4319.108750,0.066937
1542153600,6255.860000,6298.470000,5324.000000,5595.910000,25121.933014,140580076.169911,0.001953,0.001952,4337.500833,0.061248
1542081600,6295.740000,6311.130000,6239.480000,6264.000000,1718.703045,10765955.874521,0.126212,0.118859,4438.845000,0.069915
1542067200,6318.010000,6328.360000,6244.350000,6260.910000,3630.562721,22730626.447039,0.118837,0.112290,4457.510417,0.063959
1541995200,6357.100000,6368.300000,6250.000000,6295.740000,1180.000228,7428974.637523,0.005067,0.005054,4562.291667,0.069442
1541980800,6352.570000,6388.210000,6298.500000,6318.000000,3526.039032,22277514.606640,0.009118,0.009077,4577.541250,0.064036
1541908800,6348.990000,6382.250000,6275.000000,6357.100000,538.117209,3420864.911847,0.009746,0.009699,4672.311250,0.067056
1541894400,6349.390000,6365.000000,6269.460000,6357.540000,1718.268556,10923961.073414,0.006258,0.006239,4688.410000,0.063340
1541822400,6347.630000,6369.990000,6333.000000,6348.990000,425.180588,2699467.298339,-0.001276,-0.001277,4777.080000,0.067243
1541808000,6325.000000,6377.260000,6323.000000,6349.320000,1523.393850,9672515.039428,-0.001293,-0.001294,4790.318333,0.063190
1541736000,6398.850000,6408.890000,6312.000000,6347.630000,1184.152532,7516562.138320,-0.000214,-0.000214,4882.702500,0.067149
1541721600,6405.490000,6418.180000,6307.000000,6325.000000,3218.129026,20354666.089893,-0.003830,-0.003838,4894.095833,0.062870
1541649600,6442.900000,6486.530000,6390.010000,6398.850000,3066.509970,19622137.323802,0.008069,0.008037,4984.526667,0.067153
1541635200,6501.000000,6511.270000,6388.880000,6405.490000,3966.973032,25410406.085529,0.012726,0.012645,4990.072500,0.062092
1541563200,6508.330000,6521.990000,6440.000000,6442.900000,3168.248827,20412710.369116,0.006884,0.006860,5080.044583,0.066968
1541548800,6448.170000,6544.000000,6442.470000,6501.000000,4800.824913,31210162.757658,0.014911,0.014801,5088.431250,0.062059
1541476800,6385.950000,6540.000000,6384.750000,6508.330000,4372.112410,28455150.362040,0.010155,0.010104,5185.826667,0.065615
1541462400,6404.970000,6460.010000,6378.240000,6447.500000,4270.334600,27532982.334209,-0.008230,-0.008264,5191.616250,0.060998
1541390400,6407.910000,6421.000000,6368.490000,6385.950000,3278.084728,20933685.171591,-0.018804,-0.018983,5274.657917,0.065283
1541376000,6428.230000,6441.430000,6369.890000,6403.200000,2335.488655,14954600.954095,-0.006871,-0.006895,5281.341250,0.060381
1541304000,6332.470000,6453.220000,6320.500000,6407.910000,1686.162226,10804775.789905,0.003439,0.003433,5370.082917,0.064473
1541289600,6333.590000,6475.000000,6310.570000,6421.760000,2673.813914,17170591.240304,0.002899,0.002894,5373.074583,0.060231
1541217600,6339.180000,6345.340000,6318.110000,6332.470000,332.580948,2106058.874010,-0.011773,-0.011843,5473.549583,0.062271
1541203200,6350.050000,6351.740000,6312.480000,6335.000000,1084.138620,6868018.154723,-0.013510,-0.013602,5479.907500,0.054512
1541131200,6356.050000,6369.990000,6330.000000,6339.180000,1661.753776,10534156.302453,0.001060,0.001059,5584.157917,0.060894
1541116800,6343.850000,6381.250000,6328.330000,6350.430000,2678.069481,17006892.774036,0.002436,0.002433,5589.202917,0.054198
1541044800,6293.930000,6380.000000,6281.910000,6356.050000,2422.645852,15398458.170553,0.002661,0.002658,5683.163333,0.059863
1541030400,6304.500000,6365.330000,6288.010000,6340.990000,2190.970477,13892921.884064,-0.001487,-0.001488,5689.290417,0.053960
1540958400,6264.540000,6346.940000,6200.000000,6293.930000,3390.120298,21337179.847591,-0.009773,-0.009821,5793.978750,0.055735
1540944000,6269.450000,6350.000000,6199.250000,6303.270000,5148.082624,32449754.758355,-0.005949,-0.005966,5794.191250,0.052766
1540872000,6270.640000,6287.560000,6238.940000,6264.540000,3298.272732,20662161.457977,-0.004670,-0.004681,5875.773333,0.044492
1540857600,6266.470000,6289.000000,6240.000000,6269.460000,2523.577429,15821467.750275,-0.005364,-0.005378,5876.741250,0.047511
