unix,open,high,low,close,Volume XRP,Volume BTC,return,log_return,SMA_24,volatility_24
1553644800,0.000077,0.000077,0.000076,0.000077,883857.650674,67.871429,0.013158,0.013072,0.000069,0.022048
1553558400,0.000077,0.000077,0.000075,0.000077,1523248.399174,116.833152,0.000000,0.000000,0.000069,0.022077
1553472000,0.000077,0.000078,0.000076,0.000077,1322535.900630,101.848490,0.000000,0.000000,0.000070,0.022088
1553385600,0.000078,0.000078,0.000077,0.000077,299797.308949,23.150348,0.000000,0.000000,0.000070,0.022088
1553299200,0.000078,0.000078,0.000077,0.000078,225866.526885,17.572416,0.012987,0.012903,0.000071,0.021525
1553212800,0.000077,0.000078,0.000075,0.000078,5957653.189917,462.909653,0.000000,0.000000,0.000072,0.021525
1553126400,0.000079,0.000079,0.000077,0.000078,548657.497929,42.619714,0.000000,0.000000,0.000072,0.021553
1553040000,0.000078,0.000080,0.000078,0.000079,1472871.221313,115.752949,0.012821,0.012739,0.000073,0.021492
1552953600,0.000079,0.000079,0.000078,0.000079,230514.693146,18.132286,0.000000,0.000000,0.000074,0.021492
1552867200,0.000079,0.000080,0.000078,0.000079,655257.635980,51.758801,0.000000,0.000000,0.000074,0.021520
1552780800,0.000079,0.000080,0.000079,0.000079,668105.519383,53.007492,0.000000,0.000000,0.000075,0.021040
1552694400,0.000080,0.000081,0.000079,0.000079,652413.486812,51.834252,0.000000,0.000000,0.000075,0.021040
1552608000,0.000080,0.000081,0.000080,0.000080,385094.243581,30.884558,0.012658,0.012579,0.000076,0.021008
1552521600,0.000081,0.000082,0.000080,0.000080,834245.676013,66.998270,0.000000,0.000000,0.000076,0.020496
1552435200,0.000080,0.000083,0.000080,0.000081,1883845.962853,152.610361,0.012500,0.012423,0.000077,0.020502
1552348800,0.000080,0.000080,0.000079,0.000080,2978149.169045,238.251934,-0.012346,-0.012423,0.000077,0.020269
1552262400,0.000080,0.000081,0.000079,0.000080,940298.237327,75.524754,0.000000,0.000000,0.000077,0.015775
1552176000,0.000080,0.000081,0.000079,0.000080,511085.824403,40.815314,0.000000,0.000000,0.000078,0.015745
1552089600,0.000080,0.000082,0.000079,0.000080,412014.649736,32.792246,0.000000,0.000000,0.000078,0.013642
1552003200,0.000081,0.000081,0.000079,0.000080,758811.858940,60.553186,0.000000,0.000000,0.000078,0.008245
1551916800,0.000082,0.000082,0.000080,0.000081,1480245.670830,119.840690,0.012500,0.012423,0.000079,0.007824
1551830400,0.000082,0.000083,0.000081,0.000082,1224066.376197,100.287758,0.012346,0.012270,0.000079,0.007771
1551744000,0.000081,0.000082,0.000081,0.000082,1514378.136330,123.497537,0.000000,0.000000,0.000079,0.006992
1551657600,0.000082,0.000082,0.000081,0.000081,805725.121511,65.553796,-0.012195,-0.012270,0.000079,0.007400
1551571200,0.000082,0.000082,0.000081,0.000082,458628.661732,37.483721,0.012346,0.012270,0.000080,0.007352
1551484800,0.000083,0.000083,0.000081,0.000082,815235.507767,67.044968,0.000000,0.000000,0.000080,0.007352
1551398400,0.000082,0.000084,0.000082,0.000083,1211940.613097,100.094175,0.012195,0.012121,0.000080,0.007579
1551312000,0.000081,0.000083,0.000081,0.000082,2293468.148738,189.073514,-0.012048,-0.012121,0.000080,0.008173
