unix,open,high,low,close,Volume ETH,Volume USDT
1665162000,1323.600000,1327.000000,1321.400000,1325.400000,23.465746,31101.499656
1665158400,1332.600000,1332.600000,1322.300000,1324.200000,2.225185,2946.589752
1665154800,1340.000000,1341.100000,1335.000000,1338.300000,65.546831,87721.324369
1665151200,1332.900000,1342.400000,1332.900000,1340.900000,6.449685,8648.381959
1665147600,1326.800000,1336.800000,1326.300000,1332.600000,17.147160,22850.304910
1665144000,1356.100000,1357.600000,1323.900000,1327.500000,88.266640,117173.964587
1665140400,1355.900000,1356.700000,1353.100000,1355.400000,38.299343,51910.929787
1665136800,1355.300000,1355.300000,1355.300000,1355.300000,0.224975,304.909051
1665133200,1357.100000,1359.100000,1355.800000,1356.800000,12.551176,17029.435353
1665129600,1355.800000,1359.500000,1354.900000,1355.500000,21.644570,29339.214039
1665126000,1351.500000,1356.900000,1351.500000,1356.300000,46.303052,62800.829373
1665122400,1354.800000,1355.500000,1349.200000,1349.700000,27.631222,37293.860617
1665118800,1353.200000,1357.000000,1352.800000,1356.000000,7.050711,9560.764157
1665115200,1355.500000,1359.100000,1354.300000,1354.300000,20.994080,28432.282287
1665111600,1357.800000,1358.100000,1355.700000,1356.200000,3.048967,4135.008747
1665108000,1353.400000,1358.300000,1352.500000,1356.900000,11.328015,15370.983092
1665104400,1354.600000,1358.900000,1354.600000,1355.000000,11.682005,15829.116599
1665100800,1353.700000,1360.900000,1352.900000,1356.100000,25.324458,34342.497060
1665097200,1350.900000,1351.500000,1350.300000,1351.100000,1.748451,2362.332349
1665093600,1348.700000,1353.800000,1348.700000,1353.600000,12.420449,16812.319780
1665090000,1363.800000,1363.800000,1356.700000,1358.400000,67.187995,91268.173033
1665086400,1359.300000,1363.700000,1359.200000,1363.700000,25.115553,34250.079203
1665082800,1356.800000,1360.600000,1356.700000,1360.100000,47.844402,65073.171704
1665079200,1364.400000,1364.500000,1358.000000,1358.100000,28.204468,38304.488466
1665075600,1363.300000,1371.300000,1361.100000,1365.300000,41.896226,57200.916853
1665072000,1361.300000,1366.400000,1356.800000,1363.100000,36.751023,50095.319615
1665068400,1368.300000,1368.900000,1361.900000,1362.900000,32.968879,44933.284685
1665064800,1362.900000,1371.400000,1348.900000,1367.800000,68.295313,93414.328848
1665061200,1367.700000,1378.400000,1360.200000,1364.900000,23.376047,31905.966509
1665057600,1369.100000,1376.500000,1367.200000,1367.600000,17.305517,23667.024516
1665054000,1359.600000,1369.200000,1357.400000,1369.200000,7.251299,9928.477988
1665050400,1356.200000,1358.800000,1356.100000,1357.900000,10.542729,14315.971139
1665046800,1359.400000,1362.400000,1358.400000,1362.400000,148.794878,202718.142250
1665043200,1358.600000,1360.000000,1357.200000,1358.400000,18.452028,25065.234373
1665039600,1364.200000,1367.400000,1364.200000,1365.700000,2.576508,3518.737399
1665036000,1368.500000,1368.600000,1364.600000,1367.200000,0.441634,603.802661
1665032400,1373.500000,1375.700000,1372.000000,1374.400000,4.537437,6236.252781
1665028800,1379.500000,1379.500000,1373.300000,1373.300000,9.679071,13292.268191
1665025200,1372.800000,1372.800000,1372.800000,1372.800000,2.184239,2998.523121
1665021600,1380.000000,1380.000000,1378.200000,1378.200000,33.624024,46340.629615
1665018000,1371.500000,1380.000000,1370.300000,1380.000000,20.889830,28827.965276
1665014400,1351.600000,1376.600000,1351.600000,1375.200000,77.650610,106785.118858
1665010800,1352.500000,1354.400000,1351.800000,1351.800000,7.275309,9834.762760
1665007200,1346.400000,1357.300000,1346.400000,1357.300000,16.577533,22500.685731
1665003600,1344.800000,1346.700000,1344.800000,1346.700000,21.250774,28618.416861
1665000000,1349.800000,1349.800000,1344.800000,1344.800000,10.280593,13825.340821
1664996400,1354.700000,1354.700000,1354.700000,1354.700000,2.208549,2991.921439
1664992800,1348.600000,1348.600000,1348.600000,1348.600000,2.219517,2993.239952
1664989200,1352.800000,1357.700000,1351.400000,1351.500000,60.639788,81954.672860
1664985600,1328.100000,1354.500000,1328.100000,1354.500000,17.128719,23200.850319
1664982000,1324.800000,1329.600000,1323.200000,1329.100000,23.844052,31691.129566
1664978400,1323.200000,1327.300000,1319.300000,1324.500000,58.064099,76905.899284
1664974800,1332.800000,1332.800000,1318.200000,1319.100000,15.750131,20775.997486
1664971200,1334.100000,1334.100000,1332.900000,1332.900000,18.285662,24372.959040
1664967600,1345.300000,1345.300000,1339.100000,1339.100000,4.475657,5993.351780
1664964000,1343.900000,1347.300000,1343.900000,1344.900000,13.166892,17708.153643
1664960400,1343.700000,1343.700000,1343.700000,1343.700000,3.717892,4995.731924
1664956800,1353.000000,1353.000000,1341.200000,1344.400000,9.004158,12105.189814
1664953200,1353.700000,1355.500000,1353.700000,1355.500000,2.362486,3202.349475
1664949600,1353.600000,1356.300000,1353.600000,1356.300000,8.850623,12004.100517
1664946000,1354.600000,1354.600000,1354.600000,1354.600000,0.000000,0.000000
1664942400,1354.600000,1354.600000,1354.600000,1354.600000,0.000000,0.000000
1664938800,1354.600000,1354.600000,1354.600000,1354.600000,2.209896,2993.524973
1664935200,1355.100000,1356.200000,1355.100000,1356.200000,10.336563,14018.446320
1664931600,1356.200000,1356.200000,1356.200000,1356.200000,0.135416,183.651166
1664928000,1364.300000,1364.300000,1364.300000,1364.300000,0.000000,0.000000
1664924400,1358.300000,1364.300000,1357.800000,1364.300000,10.572592,14424.186734
1664920800,1358.400000,1360.000000,1356.200000,1358.400000,2.277809,3094.175651
1664917200,1362.200000,1363.800000,1358.100000,1359.500000,2.844009,3866.430861
1664913600,1351.500000,1370.000000,1351.500000,1361.300000,19.607436,26691.602423
1664910000,1351.200000,1351.200000,1350.500000,1350.500000,16.280235,21986.457530
1664906400,1352.100000,1352.100000,1352.100000,1352.100000,0.135867,183.706271
1664902800,1344.400000,1345.100000,1342.600000,1345.100000,13.570431,18253.587182
1664899200,1354.100000,1354.100000,1346.800000,1350.200000,43.849618,59205.754507
1664895600,1349.500000,1354.300000,1347.400000,1353.500000,11.020930,14916.829229
1664892000,1360.000000,1362.100000,1351.300000,1351.500000,32.655185,44133.482973
1664888400,1354.300000,1358.600000,1349.400000,1351.700000,30.992061,41891.969016
1664884800,1352.100000,1352.100000,1348.900000,1349.700000,28.939815,39060.068764
1664881200,1347.500000,1349.000000,1344.700000,1349.000000,178.168908,240349.856555
1664877600,1347.100000,1350.400000,1346.800000,1349.200000,15.560392,20994.080333
1664874000,1343.800000,1347.200000,1343.800000,1347.200000,16.329364,21998.919046
1664870400,1350.200000,1357.600000,1348.600000,1348.900000,67.765086,91408.324249
1664866800,1338.200000,1350.300000,1338.100000,1350.200000,39.859934,53818.882630
1664863200,1325.400000,1340.800000,1324.900000,1338.300000,18.694770,25019.211266
1664859600,1327.800000,1331.900000,1325.400000,1325.400000,11.081186,14687.003421
1664856000,1329.800000,1335.000000,1328.300000,1328.600000,3.930886,5222.575671
1664852400,1324.100000,1329.900000,1324.100000,1329.700000,11.606988,15433.812515
1664848800,1319.700000,1322.400000,1319.100000,1322.400000,1.082949,1432.091652
1664845200,1322.300000,1323.000000,1321.100000,1321.200000,1.098267,1451.030744
1664841600,1323.100000,1325.000000,1323.100000,1324.300000,4.865359,6443.195440
1664838000,1316.700000,1327.600000,1316.700000,1324.500000,29.888974,39587.946156
1664834400,1318.900000,1319.700000,1315.300000,1316.300000,13.890942,18284.646783
1664830800,1321.900000,1321.900000,1317.900000,1317.900000,10.719654,14127.431809
1664827200,1317.500000,1320.000000,1316.600000,1320.000000,6.149169,8116.903252
1664823600,1317.900000,1318.800000,1313.400000,1316.000000,26.661360,35086.349299
1664820000,1327.800000,1327.800000,1318.700000,1318.700000,10.933672,14418.233411
1664816400,1323.200000,1328.000000,1321.600000,1328.000000,12.438346,16518.124059
1664812800,1322.200000,1323.300000,1315.300000,1318.500000,34.520804,45515.680008
1664809200,1320.000000,1326.300000,1318.200000,1319.700000,41.393808,54627.409051
1664805600,1298.500000,1322.300000,1298.500000,1319.500000,106.563050,140609.944924
1664802000,1304.600000,1311.500000,1296.500000,1298.500000,23.553555,30584.291258
1664798400,1296.300000,1303.400000,1295.400000,1302.500000,11.624462,15140.861963
1664794800,1296.100000,1297.300000,1295.000000,1297.300000,4.899667,6356.337843
1664791200,1291.900000,1294.200000,1291.800000,1294.200000,6.244531,8081.671554
1664787600,1289.700000,1289.800000,1286.900000,1289.500000,6.427860,8288.725057
1664784000,1290.200000,1290.200000,1290.200000,1290.200000,0.000000,0.000000
1664780400,1291.300000,1295.300000,1290.200000,1290.200000,27.297698,35219.489766
1664776800,1296.000000,1301.400000,1292.700000,1292.700000,11.592667,14985.840153
1664773200,1286.000000,1297.500000,1285.100000,1296.300000,45.001339,58335.235279
1664769600,1290.300000,1290.300000,1290.300000,1290.300000,0.012253,15.809594
1664766000,1292.400000,1294.500000,1291.400000,1293.700000,42.332519,54765.579610
1664762400,1294.800000,1294.900000,1292.600000,1292.600000,6.458707,8348.524785
1664758800,1286.200000,1299.300000,1286.200000,1298.500000,58.449739,75896.986143
1664755200,1264.300000,1281.500000,1264.000000,1280.200000,26.886231,34419.752312
1664751600,1279.700000,1280.500000,1269.000000,1274.000000,125.592044,160004.264031
1664748000,1298.700000,1298.700000,1298.700000,1298.700000,0.000000,0.000000
1664744400,1302.300000,1302.300000,1293.800000,1298.700000,12.546212,16293.766122
1664740800,1306.300000,1306.300000,1303.900000,1304.800000,9.735554,12702.950416
1664737200,1297.200000,1309.000000,1297.200000,1309.000000,3.861833,5055.139476
1664733600,1293.100000,1293.100000,1293.100000,1293.100000,0.000000,0.000000
1664730000,1293.100000,1293.100000,1293.100000,1293.100000,0.000000,0.000000
1664726400,1293.100000,1293.100000,1293.100000,1293.100000,0.000000,0.000000
1664722800,1293.100000,1293.100000,1293.100000,1293.100000,0.000000,0.000000
1664719200,1293.300000,1293.300000,1293.100000,1293.100000,1.231529,1592.489607
1664715600,1294.800000,1298.100000,1294.800000,1298.100000,0.681772,885.008324
1664712000,1298.800000,1298.800000,1298.800000,1298.800000,0.000000,0.000000
1664708400,1291.100000,1298.800000,1291.100000,1298.800000,7.316207,9502.289561
1664704800,1304.600000,1304.700000,1284.800000,1288.700000,23.087559,29752.937335
1664701200,1310.000000,1310.900000,1305.200000,1307.700000,2.252547,2945.656366
1664697600,1312.200000,1312.700000,1307.300000,1309.300000,4.709313,6165.903210
1664694000,1312.400000,1312.400000,1312.100000,1312.100000,2.401490,3150.995160
1664690400,1313.800000,1313.800000,1313.800000,1313.800000,0.000000,0.000000
1664686800,1311.800000,1313.800000,1311.800000,1313.800000,2.805772,3686.223306
1664683200,1310.400000,1310.400000,1310.400000,1310.400000,0.000000,0.000000
1664679600,1310.700000,1310.700000,1310.400000,1310.400000,0.083697,109.676038
1664676000,1307.900000,1310.500000,1307.700000,1310.400000,0.114204,149.652961
1664672400,1307.100000,1307.100000,1306.900000,1306.900000,2.414231,3155.159043
1664668800,1310.700000,1310.700000,1310.600000,1310.600000,0.045903,60.160498
1664665200,1313.300000,1313.300000,1311.200000,1311.200000,0.058992,77.350481
1664661600,1312.500000,1315.300000,1312.500000,1313.300000,10.780160,14157.583616
1664658000,1309.400000,1314.900000,1309.300000,1313.400000,0.761467,1000.110535
1664654400,1304.000000,1310.700000,1303.900000,1310.700000,9.846933,12906.374559
1664650800,1316.400000,1316.700000,1309.400000,1309.400000,2.655208,3476.729394
1664647200,1310.500000,1312.300000,1310.500000,1312.300000,0.129547,170.004935
1664643600,1310.800000,1312.700000,1310.100000,1312.700000,0.291183,382.236410
1664640000,1321.600000,1323.800000,1306.500000,1308.500000,7.900809,10338.209021
1664636400,1320.600000,1324.300000,1320.600000,1323.200000,2.863185,3788.565770
1664632800,1326.300000,1326.300000,1322.500000,1322.600000,2.226967,2945.386819
1664629200,1322.700000,1328.900000,1322.700000,1325.900000,3.643868,4831.404608
1664625600,1323.300000,1323.300000,1323.300000,1323.300000,0.799958,1058.583866
1664622000,1329.600000,1329.700000,1318.300000,1319.400000,2.468311,3256.689573
1664618400,1330.700000,1331.600000,1329.800000,1329.900000,5.880663,7820.693258
1664614800,1331.700000,1332.500000,1329.900000,1331.200000,0.862223,1147.791311
1664611200,1329.800000,1331.700000,1329.700000,1331.700000,0.763016,1016.108088
1664607600,1326.500000,1330.200000,1326.500000,1329.200000,2.324263,3089.411044
1664604000,1328.000000,1328.100000,1328.000000,1328.100000,0.075103,99.743816
1664600400,1327.000000,1327.000000,1327.000000,1327.000000,1.986869,2636.574858
1664596800,1327.600000,1327.600000,1327.600000,1327.600000,0.000000,0.000000
1664593200,1328.600000,1328.600000,1325.700000,1327.600000,0.285278,378.735099
1664589600,1331.900000,1331.900000,1329.300000,1331.000000,0.405660,539.933207
1664586000,1327.200000,1330.900000,1326.400000,1329.100000,0.296084,393.525524
1664582400,1328.100000,1328.100000,1326.800000,1327.000000,2.558002,3394.468760
1664578800,1322.300000,1325.900000,1322.000000,1325.200000,51.634995,68426.695586
1664575200,1323.900000,1325.500000,1320.000000,1322.200000,7.045877,9316.058993
1664571600,1331.600000,1331.600000,1324.800000,1326.300000,6.119934,8116.868385
1664568000,1337.400000,1342.000000,1328.000000,1331.800000,20.203917,26907.576021
1664564400,1349.900000,1354.000000,1336.900000,1338.500000,15.085226,20191.575389
1664560800,1347.100000,1352.000000,1344.900000,1347.500000,14.410745,19418.478753
1664557200,1354.700000,1355.800000,1344.500000,1347.000000,2.952916,3977.578445
1664553600,1347.500000,1357.700000,1345.000000,1357.700000,10.795473,14657.014303
1664550000,1366.900000,1370.400000,1355.300000,1355.300000,50.426192,68342.617977
1664546400,1334.300000,1363.700000,1334.300000,1360.400000,55.415684,75387.495847
1664542800,1325.500000,1336.100000,1317.300000,1335.000000,2.935624,3919.058027
1664539200,1328.700000,1340.600000,1317.900000,1326.900000,117.610003,156056.712530
1664535600,1336.300000,1338.500000,1335.500000,1336.400000,24.016747,32095.980744
1664532000,1342.100000,1344.400000,1334.900000,1334.900000,11.277410,15054.213982
1664528400,1347.200000,1347.800000,1340.200000,1340.900000,5.074825,6804.833191
1664524800,1339.800000,1349.500000,1337.300000,1349.500000,39.564930,53392.872387
1664521200,1333.500000,1346.600000,1332.300000,1339.400000,16.249644,21764.773428
1664517600,1332.000000,1334.300000,1330.500000,1333.200000,4.357565,5809.506298
1664514000,1330.600000,1334.900000,1329.100000,1330.100000,11.324690,15062.969783
1664510400,1328.000000,1330.600000,1328.000000,1328.500000,11.242849,14936.124259
1664506800,1328.100000,1328.200000,1321.500000,1326.000000,5.474216,7258.810496
1664503200,1335.300000,1336.100000,1325.400000,1328.600000,6.595952,8763.382199
1664499600,1337.500000,1337.600000,1329.000000,1336.100000,17.858794,23861.134236
1664496000,1334.000000,1350.400000,1327.800000,1337.800000,54.678401,73148.764778
1664492400,1330.100000,1337.000000,1330.100000,1336.300000,13.683121,18284.755207
1664488800,1334.400000,1340.700000,1326.200000,1329.400000,35.956099,47800.038276
1664485200,1338.500000,1338.600000,1332.200000,1333.000000,6.937923,9248.250812
1664481600,1333.500000,1337.700000,1330.000000,1337.700000,33.839001,45266.431223
1664478000,1327.100000,1340.300000,1327.100000,1334.800000,261.798929,349449.210549
1664474400,1327.000000,1339.300000,1322.900000,1326.800000,31.093851,41255.321560
1664470800,1337.900000,1340.400000,1332.100000,1333.500000,30.073345,40102.805664
1664467200,1325.400000,1347.500000,1314.900000,1337.700000,53.390347,71420.267342
1664463600,1318.700000,1329.700000,1317.600000,1327.800000,91.876262,121993.301255
1664460000,1297.400000,1321.400000,1292.200000,1321.400000,66.028045,87249.458993
1664456400,1325.800000,1327.400000,1299.900000,1299.900000,26.292271,34177.323476
1664452800,1334.600000,1334.600000,1315.800000,1315.800000,60.960417,80211.716715
1664449200,1337.300000,1344.600000,1332.700000,1337.600000,11.396738,15244.277351
1664445600,1337.300000,1342.100000,1335.500000,1340.300000,9.469522,12692.000538
1664442000,1332.500000,1333.600000,1332.500000,1333.600000,4.500354,6001.672468
1664438400,1319.300000,1322.600000,1319.300000,1322.600000,6.049382,8000.912422
1664434800,1316.600000,1321.500000,1316.600000,1318.300000,34.217748,45109.257320
1664431200,1327.400000,1330.200000,1327.400000,1328.300000,40.595949,53923.598565
1664427600,1340.500000,1340.700000,1330.700000,1331.000000,7.303343,9720.749626
1664424000,1343.000000,1344.500000,1343.000000,1344.500000,2.556480,3437.186836
1664420400,1336.700000,1340.200000,1334.800000,1340.200000,6.875042,9213.931476
1664416800,1340.500000,1344.500000,1331.000000,1338.000000,8.948959,11973.707035
1664413200,1333.700000,1351.700000,1333.700000,1347.600000,15.375489,20720.008693
1664409600,1337.400000,1344.000000,1328.100000,1334.400000,79.635444,106265.536794
1664406000,1338.200000,1343.500000,1336.100000,1337.400000,10.862337,14527.289731
1664402400,1346.300000,1346.400000,1334.200000,1337.200000,7.206340,9636.317567
1664398800,1350.300000,1355.200000,1342.200000,1346.500000,8.566864,11535.281959
1664395200,1333.900000,1353.700000,1333.900000,1353.300000,23.865243,32296.833135
1664391600,1333.700000,1343.200000,1323.100000,1333.700000,48.712936,64968.443303
1664388000,1322.100000,1335.000000,1315.200000,1334.200000,22.027709,29389.369628
1664384400,1329.200000,1335.300000,1311.900000,1322.200000,39.793623,52615.128106
1664380800,1332.200000,1339.400000,1328.700000,1329.700000,17.546237,23331.231645
1664377200,1329.000000,1331.600000,1322.300000,1331.500000,18.185979,24214.630652
1664373600,1314.600000,1326.200000,1305.400000,1326.200000,48.776479,64687.366158
1664370000,1307.300000,1314.000000,1306.200000,1314.000000,16.924926,22239.352895
1664366400,1297.300000,1307.700000,1297.300000,1307.600000,5.954911,7786.641545
1664362800,1304.000000,1304.000000,1292.100000,1292.600000,142.264334,183890.878219
1664359200,1266.000000,1309.600000,1266.000000,1304.300000,114.016117,148711.221729
1664355600,1276.500000,1276.500000,1269.900000,1269.900000,31.703568,40260.360457
1664352000,1283.700000,1284.100000,1279.000000,1282.300000,25.767577,33041.763487
1664348400,1282.000000,1285.700000,1282.000000,1285.700000,7.958668,10232.459949
1664344800,1291.900000,1291.900000,1283.100000,1285.300000,6.691879,8601.071539
1664341200,1282.000000,1285.600000,1281.200000,1285.300000,7.246218,9313.564150
1664337600,1282.400000,1283.900000,1282.400000,1283.400000,6.258399,8032.028981
1664334000,1276.800000,1288.000000,1276.300000,1282.300000,22.021410,28238.053492
1664330400,1310.500000,1312.400000,1267.000000,1276.700000,22.694252,28973.752154
1664326800,1332.400000,1335.600000,1306.600000,1310.600000,139.259026,182512.879279
1664323200,1331.200000,1337.700000,1329.400000,1333.900000,9.457452,12615.295690
1664319600,1327.300000,1330.200000,1327.300000,1330.200000,2.292527,3049.519309
1664316000,1319.000000,1331.000000,1318.800000,1328.900000,15.703850,20868.845601
1664312400,1325.200000,1325.200000,1324.100000,1324.300000,4.534267,6004.729378
1664308800,1321.100000,1321.100000,1321.100000,1321.100000,0.065569,86.623259
1664305200,1320.700000,1326.400000,1312.100000,1325.600000,21.201433,28104.620195
1664301600,1312.900000,1322.500000,1304.400000,1322.300000,117.453917,155309.313973
1664298000,1322.000000,1328.800000,1309.200000,1313.400000,23.074316,30305.806713
1664294400,1363.300000,1363.300000,1326.300000,1331.900000,151.882328,202292.072730
1664290800,1388.400000,1389.500000,1371.400000,1371.400000,71.917528,98627.698544
1664287200,1383.400000,1390.100000,1383.400000,1390.100000,40.746129,56641.193867
1664283600,1391.100000,1397.600000,1383.200000,1388.200000,96.698518,134236.883035
1664280000,1389.900000,1400.000000,1389.300000,1400.000000,15.324269,21453.976950
1664276400,1387.300000,1397.600000,1387.200000,1397.600000,0.268278,374.945459
1664272800,1386.100000,1386.100000,1386.100000,1386.100000,0.027248,37.768522
1664269200,1376.900000,1386.500000,1376.900000,1382.900000,16.317369,22565.289065
1664265600,1383.600000,1383.900000,1377.700000,1377.700000,14.871017,20487.799749
1664262000,1383.300000,1389.900000,1382.300000,1382.300000,41.153275,56886.172032
1664258400,1385.900000,1393.600000,1384.500000,1385.100000,10.689628,14806.204117
1664254800,1380.500000,1384.000000,1376.700000,1381.100000,2.898098,4002.562803
1664251200,1386.400000,1386.400000,1380.800000,1382.700000,11.380560,15735.900409
1664247600,1376.400000,1390.000000,1376.400000,1388.200000,96.701262,134240.692575
1664244000,1363.800000,1371.200000,1363.300000,1371.200000,2.406181,3299.355428
1664240400,1350.000000,1375.500000,1350.000000,1369.000000,12.138451,16617.539898
1664236800,1333.200000,1347.500000,1333.200000,1342.800000,9.894006,13285.671888
1664233200,1327.900000,1336.000000,1327.900000,1335.100000,3.717988,4963.885632
1664229600,1320.200000,1333.300000,1319.300000,1328.200000,6.243896,8293.142773
1664226000,1325.200000,1326.300000,1317.000000,1318.000000,5.605989,7388.693976
1664222400,1330.600000,1330.600000,1322.500000,1325.200000,1.106872,1466.827424
1664218800,1331.400000,1334.200000,1329.000000,1329.000000,6.620182,8798.222064
1664215200,1325.900000,1332.100000,1323.100000,1332.100000,2.952331,3932.799739
1664211600,1318.500000,1320.000000,1317.600000,1319.300000,4.113476,5426.908966
1664208000,1320.600000,1322.400000,1312.400000,1322.400000,4.337622,5736.070751
1664204400,1326.500000,1327.700000,1318.800000,1320.300000,6.570218,8674.659235
1664200800,1325.500000,1332.000000,1323.100000,1329.400000,0.797399,1060.061765
1664197200,1315.900000,1323.600000,1311.000000,1322.600000,2.664070,3523.499127
1664193600,1297.700000,1319.300000,1295.600000,1314.800000,7.190319,9453.831382
1664190000,1310.000000,1310.000000,1291.500000,1295.800000,1.737217,2251.085542
1664186400,1313.600000,1313.600000,1313.600000,1313.600000,0.022370,29.385574
1664182800,1323.100000,1323.700000,1310.300000,1312.600000,8.485710,11138.343314
1664179200,1296.000000,1309.400000,1296.000000,1309.400000,3.219676,4215.843898
1664175600,1285.900000,1296.300000,1285.900000,1295.200000,11.730304,15193.089417
1664172000,1295.400000,1295.400000,1281.600000,1282.400000,11.550662,14812.568692
1664168400,1295.600000,1295.600000,1291.900000,1291.900000,2.153950,2782.687785
1664164800,1302.600000,1304.900000,1294.400000,1294.400000,2.952206,3821.334980
1664161200,1305.800000,1310.900000,1302.300000,1304.000000,0.876487,1142.939452
1664157600,1300.000000,1306.000000,1299.700000,1305.200000,0.694760,906.800556
1664154000,1287.400000,1305.500000,1287.400000,1304.500000,6.244088,8145.413200
1664150400,1309.000000,1309.000000,1291.500000,1291.500000,9.517452,12291.789878
1664146800,1298.400000,1298.400000,1298.400000,1298.400000,0.000000,0.000000
1664143200,1286.100000,1298.400000,1286.100000,1298.400000,0.192430,249.851450
1664139600,1292.900000,1293.400000,1283.000000,1286.500000,0.845807,1088.130911
1664136000,1298.700000,1298.700000,1293.100000,1295.700000,2.631780,3409.996737
1664132400,1298.700000,1298.700000,1298.700000,1298.700000,1.999508,2596.761442
1664128800,1290.100000,1290.100000,1290.100000,1290.100000,1.836561,2369.347527
1664125200,1291.900000,1293.000000,1291.900000,1293.000000,1.901568,2458.727230
1664121600,1319.900000,1319.900000,1311.600000,1311.600000,1.064977,1396.823335
1664118000,1313.300000,1313.300000,1313.300000,1313.300000,0.020383,26.769519
1664114400,1305.400000,1307.700000,1301.900000,1306.000000,3.125669,4082.124289
1664110800,1323.400000,1323.400000,1301.100000,1305.800000,8.321658,10866.420377
1664107200,1327.000000,1327.000000,1323.900000,1323.900000,3.912773,5180.119870
1664103600,1327.000000,1330.800000,1326.800000,1330.800000,0.257948,343.277158
1664100000,1324.500000,1326.300000,1319.600000,1325.100000,4.300346,5698.389041
1664096400,1331.100000,1331.100000,1324.200000,1325.300000,2.392066,3170.204898
1664092800,1332.000000,1332.000000,1329.600000,1330.300000,3.593674,4780.664110
1664089200,1326.200000,1335.300000,1325.000000,1329.800000,3.013709,4007.630308
1664085600,1326.700000,1326.700000,1326.600000,1326.700000,2.018813,2678.358756
1664082000,1325.900000,1325.900000,1325.900000,1325.900000,0.000000,0.000000
1664078400,1327.800000,1327.800000,1325.900000,1325.900000,1.971334,2613.791883
1664074800,1320.200000,1320.200000,1320.200000,1320.200000,0.000000,0.000000
1664071200,1320.900000,1320.900000,1320.200000,1320.200000,1.929037,2546.715162
1664067600,1319.500000,1319.500000,1319.500000,1319.500000,0.000000,0.000000
1664064000,1322.000000,1322.000000,1319.500000,1319.500000,0.770466,1016.630006
1664060400,1315.700000,1315.700000,1315.700000,1315.700000,0.000000,0.000000
1664056800,1322.500000,1322.500000,1313.600000,1315.700000,1.348957,1774.822870
1664053200,1340.800000,1341.900000,1319.700000,1319.700000,1.878613,2479.205233
1664049600,1342.500000,1342.900000,1338.500000,1339.100000,0.540965,724.405964
1664046000,1342.000000,1345.800000,1342.000000,1342.600000,2.318073,3112.244313
1664042400,1334.800000,1343.500000,1334.800000,1343.500000,5.177409,6955.848508
1664038800,1342.700000,1342.700000,1339.000000,1339.000000,4.020739,5383.769949
1664035200,1344.500000,1344.900000,1338.100000,1338.100000,0.423203,566.288282
1664031600,1343.400000,1343.400000,1343.400000,1343.400000,0.000000,0.000000
1664028000,1343.900000,1344.900000,1342.500000,1343.400000,2.593858,3484.588985
1664024400,1341.400000,1346.400000,1337.400000,1343.300000,3.458588,4645.921301
1664020800,1329.300000,1334.900000,1326.700000,1330.900000,0.724619,964.394948
1664017200,1325.900000,1331.700000,1324.300000,1326.600000,2.729537,3621.003519
1664013600,1326.300000,1327.300000,1324.600000,1324.600000,2.321220,3074.688555
1664010000,1328.700000,1328.700000,1323.000000,1328.000000,0.684189,908.602448
1664006400,1327.800000,1329.600000,1326.700000,1329.600000,0.453740,603.292425
1664002800,1324.700000,1324.700000,1320.200000,1322.800000,1.220587,1614.592272
1663999200,1328.500000,1329.000000,1323.500000,1324.100000,6.966265,9224.031870
1663995600,1326.500000,1334.000000,1325.400000,1334.000000,10.829494,14446.544556
1663992000,1322.000000,1328.400000,1320.000000,1328.400000,0.533816,709.121387
1663988400,1323.400000,1323.500000,1316.000000,1317.300000,0.424490,559.180045
1663984800,1322.100000,1327.400000,1317.000000,1327.400000,0.257635,341.985124
1663981200,1319.700000,1320.300000,1316.800000,1318.700000,0.502148,662.182924
1663977600,1328.600000,1328.600000,1315.300000,1315.300000,1.939773,2551.382993
1663974000,1335.300000,1336.700000,1328.500000,1328.500000,2.461210,3269.717698
1663970400,1328.600000,1335.700000,1324.900000,1328.900000,7.894132,10490.512653
1663966800,1300.800000,1326.100000,1300.200000,1324.300000,6.088555,8063.074035
1663963200,1298.100000,1303.400000,1298.100000,1302.400000,7.416801,9659.641271
1663959600,1282.900000,1291.800000,1277.300000,1288.500000,11.831543,15244.943091
1663956000,1295.500000,1301.500000,1281.200000,1282.200000,13.470544,17271.930889
1663952400,1294.400000,1300.200000,1284.100000,1296.000000,14.408602,18673.548633
1663948800,1289.900000,1296.300000,1289.900000,1294.400000,0.431941,559.104275
1663945200,1297.900000,1307.300000,1297.900000,1301.700000,7.397298,9629.063314
1663941600,1270.800000,1286.600000,1264.100000,1286.600000,13.846328,17814.685875
1663938000,1298.000000,1318.400000,1270.000000,1270.000000,15.282657,19408.974923
1663934400,1286.600000,1302.700000,1286.600000,1298.700000,10.695032,13889.638227
1663930800,1294.700000,1294.700000,1286.600000,1286.600000,3.950655,5082.913225
1663927200,1298.100000,1298.100000,1294.200000,1294.200000,0.112223,145.239097
1663923600,1317.200000,1321.100000,1304.300000,1304.300000,0.481138,627.548867
1663920000,1330.500000,1331.600000,1314.700000,1315.200000,3.067870,4034.863255
1663916400,1338.000000,1340.900000,1330.600000,1330.600000,8.794011,11701.311529
1663912800,1341.300000,1345.100000,1341.300000,1342.900000,3.436674,4615.109031
1663909200,1350.000000,1354.200000,1343.900000,1343.900000,47.455544,63775.505864
1663905600,1340.900000,1356.900000,1340.900000,1356.900000,2.027913,2751.674526
