unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC
1653480000,2022-05-25 12:00:00,ETH/USDC,1982.430000,1982.430000,1982.430000,1982.430000,0.000000,0.000000
1653476400,2022-05-25 11:00:00,ETH/USDC,1982.430000,1982.430000,1982.430000,1982.430000,0.000000,0.000000
1653472800,2022-05-25 10:00:00,ETH/USDC,1982.430000,1982.430000,1982.430000,1982.430000,0.000000,0.000000
1653469200,2022-05-25 09:00:00,ETH/USDC,1982.430000,1982.430000,1982.430000,1982.430000,0.000000,0.000000
1653465600,2022-05-25 08:00:00,ETH/USDC,1982.430000,1982.430000,1982.430000,1982.430000,0.000000,0.000000
1653462000,2022-05-25 07:00:00,ETH/USDC,1982.430000,1982.430000,1982.430000,1982.430000,0.000000,0.000000
1653458400,2022-05-25 06:00:00,ETH/USDC,1981.840000,1982.430000,1981.840000,1982.430000,2.699019,5350.616197
1653454800,2022-05-25 05:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653451200,2022-05-25 04:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653447600,2022-05-25 03:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653444000,2022-05-25 02:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653440400,2022-05-25 01:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653436800,2022-05-25 00:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653433200,2022-05-24 23:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653429600,2022-05-24 22:00:00,ETH/USDC,1971.660000,1971.660000,1971.660000,1971.660000,0.000000,0.000000
1653426000,2022-05-24 21:00:00,ETH/USDC,1971.640000,1971.660000,1971.640000,1971.660000,0.216605,427.070586
1653422400,2022-05-24 20:00:00,ETH/USDC,1969.120000,1969.120000,1969.120000,1969.120000,0.000000,0.000000
1653418800,2022-05-24 19:00:00,ETH/USDC,1969.120000,1969.120000,1969.120000,1969.120000,0.000000,0.000000
1653415200,2022-05-24 18:00:00,ETH/USDC,1969.120000,1969.120000,1969.120000,1969.120000,0.000000,0.000000
1653411600,2022-05-24 17:00:00,ETH/USDC,1969.120000,1969.120000,1969.120000,1969.120000,0.000000,0.000000
1653408000,2022-05-24 16:00:00,ETH/USDC,1967.940000,1969.120000,1967.940000,1969.120000,0.315630,621.513090
1653404400,2022-05-24 15:00:00,ETH/USDC,1964.000000,1964.000000,1961.270000,1961.270000,26.306010,51593.188233
1653400800,2022-05-24 14:00:00,ETH/USDC,1915.190000,1932.000000,1913.940000,1932.000000,77.868793,150442.507767
1653397200,2022-05-24 13:00:00,ETH/USDC,1950.000000,1950.000000,1950.000000,1950.000000,0.052000,101.400000
1653393600,2022-05-24 12:00:00,ETH/USDC,1981.410000,1981.410000,1981.410000,1981.410000,0.000000,0.000000
1653390000,2022-05-24 11:00:00,ETH/USDC,1981.410000,1981.410000,1981.410000,1981.410000,0.057398,113.728971
1653386400,2022-05-24 10:00:00,ETH/USDC,1960.510000,1960.510000,1960.510000,1960.510000,0.000000,0.000000
1653382800,2022-05-24 09:00:00,ETH/USDC,1955.530000,1960.510000,1955.510000,1960.510000,5.517590,10817.290685
1653379200,2022-05-24 08:00:00,ETH/USDC,1983.080000,1983.080000,1983.080000,1983.080000,1.006117,1995.209985
1653375600,2022-05-24 07:00:00,ETH/USDC,1986.840000,1986.840000,1986.840000,1986.840000,0.000000,0.000000
1653372000,2022-05-24 06:00:00,ETH/USDC,1986.840000,1986.840000,1986.840000,1986.840000,0.000000,0.000000
1653368400,2022-05-24 05:00:00,ETH/USDC,1986.840000,1986.840000,1986.840000,1986.840000,0.000000,0.000000
1653364800,2022-05-24 04:00:00,ETH/USDC,1986.840000,1986.840000,1986.840000,1986.840000,0.000000,0.000000
1653361200,2022-05-24 03:00:00,ETH/USDC,1980.840000,1989.680000,1980.840000,1986.840000,2.123388,4218.832174
1653357600,2022-05-24 02:00:00,ETH/USDC,1985.870000,1986.520000,1981.020000,1986.520000,0.265055,526.537059
1653354000,2022-05-24 01:00:00,ETH/USDC,1977.930000,1986.490000,1973.280000,1981.960000,1.468009,2909.535019
1653350400,2022-05-24 00:00:00,ETH/USDC,1966.740000,1983.830000,1966.740000,1978.580000,1.060603,2098.488200
1653346800,2022-05-23 23:00:00,ETH/USDC,1971.920000,1971.920000,1969.090000,1969.090000,0.271877,535.350912
1653343200,2022-05-23 22:00:00,ETH/USDC,1987.440000,1988.630000,1960.720000,1976.100000,1.929832,3813.540146
1653339600,2022-05-23 21:00:00,ETH/USDC,1991.620000,1991.620000,1991.620000,1991.620000,0.000000,0.000000
1653336000,2022-05-23 20:00:00,ETH/USDC,1991.810000,1993.190000,1986.740000,1991.620000,1.131641,2253.798351
1653332400,2022-05-23 19:00:00,ETH/USDC,2029.900000,2029.900000,1982.730000,1982.730000,102.766266,203757.759320
1653328800,2022-05-23 18:00:00,ETH/USDC,2054.630000,2057.410000,2029.810000,2029.960000,1.826270,3707.254176
1653325200,2022-05-23 17:00:00,ETH/USDC,2069.330000,2069.330000,2069.330000,2069.330000,0.000000,0.000000
1653321600,2022-05-23 16:00:00,ETH/USDC,2069.330000,2069.330000,2069.330000,2069.330000,0.152470,315.510745
1653318000,2022-05-23 15:00:00,ETH/USDC,2071.590000,2071.590000,2071.590000,2071.590000,0.146806,304.121924
1653314400,2022-05-23 14:00:00,ETH/USDC,2043.710000,2043.710000,2043.710000,2043.710000,0.000000,0.000000
1653310800,2022-05-23 13:00:00,ETH/USDC,2044.160000,2044.160000,2043.710000,2043.710000,0.217084,443.656537
1653307200,2022-05-23 12:00:00,ETH/USDC,2066.700000,2066.700000,2066.700000,2066.700000,0.000000,0.000000
1653303600,2022-05-23 11:00:00,ETH/USDC,2069.860000,2069.860000,2066.690000,2066.700000,7.377831,15247.763369
1653300000,2022-05-23 10:00:00,ETH/USDC,2067.950000,2067.950000,2067.950000,2067.950000,0.153131,316.666300
1653296400,2022-05-23 09:00:00,ETH/USDC,2054.970000,2065.000000,2054.970000,2065.000000,54.161304,111843.093524
1653292800,2022-05-23 08:00:00,ETH/USDC,2077.280000,2077.280000,2077.280000,2077.280000,0.000000,0.000000
1653289200,2022-05-23 07:00:00,ETH/USDC,2075.420000,2077.280000,2075.420000,2077.280000,6.933606,14403.040511
1653285600,2022-05-23 06:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653282000,2022-05-23 05:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653278400,2022-05-23 04:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653274800,2022-05-23 03:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653271200,2022-05-23 02:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653267600,2022-05-23 01:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653264000,2022-05-23 00:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653260400,2022-05-22 23:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653256800,2022-05-22 22:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,2.973489,6065.918335
1653253200,2022-05-22 21:00:00,ETH/USDC,2016.180000,2016.180000,2016.180000,2016.180000,0.000000,0.000000
1653249600,2022-05-22 20:00:00,ETH/USDC,2016.140000,2016.180000,2016.140000,2016.180000,11.009418,22196.968242
1653246000,2022-05-22 19:00:00,ETH/USDC,1999.670000,1999.670000,1999.670000,1999.670000,0.000000,0.000000
1653242400,2022-05-22 18:00:00,ETH/USDC,1999.670000,1999.670000,1999.670000,1999.670000,50.000000,99983.500000
1653238800,2022-05-22 17:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653235200,2022-05-22 16:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653231600,2022-05-22 15:00:00,ETH/USDC,2040.000000,2040.000000,2040.000000,2040.000000,0.000000,0.000000
1653228000,2022-05-22 14:00:00,ETH/USDC,2026.590000,2040.000000,2026.590000,2040.000000,150.000000,306000.000000
1653224400,2022-05-22 13:00:00,ETH/USDC,2011.460000,2011.460000,2011.460000,2011.460000,0.000000,0.000000
1653220800,2022-05-22 12:00:00,ETH/USDC,2011.460000,2011.460000,2011.460000,2011.460000,0.000000,0.000000
1653217200,2022-05-22 11:00:00,ETH/USDC,2032.420000,2032.420000,2011.460000,2011.460000,0.995111,2001.625087
1653213600,2022-05-22 10:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653210000,2022-05-22 09:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653206400,2022-05-22 08:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653202800,2022-05-22 07:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653199200,2022-05-22 06:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653195600,2022-05-22 05:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653192000,2022-05-22 04:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653188400,2022-05-22 03:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653184800,2022-05-22 02:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653181200,2022-05-22 01:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653177600,2022-05-22 00:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653174000,2022-05-21 23:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.005616,11.091095
1653170400,2022-05-21 22:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.000000,0.000000
1653166800,2022-05-21 21:00:00,ETH/USDC,1974.910000,1974.910000,1974.910000,1974.910000,0.660000,1303.440600
1653163200,2022-05-21 20:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653159600,2022-05-21 19:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653156000,2022-05-21 18:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653152400,2022-05-21 17:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653148800,2022-05-21 16:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653145200,2022-05-21 15:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653141600,2022-05-21 14:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653138000,2022-05-21 13:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653134400,2022-05-21 12:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653130800,2022-05-21 11:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.000000,0.000000
1653127200,2022-05-21 10:00:00,ETH/USDC,1969.400000,1969.400000,1969.400000,1969.400000,0.272829,537.309984
1653123600,2022-05-21 09:00:00,ETH/USDC,1965.930000,1965.930000,1965.930000,1965.930000,1.003965,1973.725030
1653120000,2022-05-21 08:00:00,ETH/USDC,1967.360000,1967.360000,1967.360000,1967.360000,0.000000,0.000000
1653116400,2022-05-21 07:00:00,ETH/USDC,1967.360000,1967.360000,1967.360000,1967.360000,0.000000,0.000000
1653112800,2022-05-21 06:00:00,ETH/USDC,1967.360000,1967.360000,1967.360000,1967.360000,0.000000,0.000000
1653109200,2022-05-21 05:00:00,ETH/USDC,1967.360000,1967.360000,1967.360000,1967.360000,0.600000,1180.416000
1653105600,2022-05-21 04:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653102000,2022-05-21 03:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653098400,2022-05-21 02:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653094800,2022-05-21 01:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653091200,2022-05-21 00:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653087600,2022-05-20 23:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653084000,2022-05-20 22:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653080400,2022-05-20 21:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.000000,0.000000
1653076800,2022-05-20 20:00:00,ETH/USDC,1957.120000,1957.120000,1957.120000,1957.120000,0.362970,710.375651
1653073200,2022-05-20 19:00:00,ETH/USDC,1929.000000,1929.000000,1929.000000,1929.000000,0.000000,0.000000
1653069600,2022-05-20 18:00:00,ETH/USDC,1929.000000,1929.000000,1929.000000,1929.000000,0.000000,0.000000
1653066000,2022-05-20 17:00:00,ETH/USDC,1929.000000,1929.000000,1929.000000,1929.000000,0.000000,0.000000
1653062400,2022-05-20 16:00:00,ETH/USDC,1929.000000,1929.000000,1929.000000,1929.000000,0.006739,12.999994
1653058800,2022-05-20 15:00:00,ETH/USDC,1964.970000,1964.970000,1962.220000,1962.220000,0.730322,1433.053318
1653055200,2022-05-20 14:00:00,ETH/USDC,1981.960000,1981.960000,1981.960000,1981.960000,50.000000,99098.000000
1653051600,2022-05-20 13:00:00,ETH/USDC,2033.210000,2033.210000,2033.210000,2033.210000,0.000000,0.000000
1653048000,2022-05-20 12:00:00,ETH/USDC,2033.210000,2033.210000,2033.210000,2033.210000,0.000000,0.000000
1653044400,2022-05-20 11:00:00,ETH/USDC,2033.210000,2033.210000,2033.210000,2033.210000,0.000000,0.000000
1653040800,2022-05-20 10:00:00,ETH/USDC,2033.210000,2033.210000,2033.210000,2033.210000,0.000000,0.000000
1653037200,2022-05-20 09:00:00,ETH/USDC,2033.210000,2033.210000,2033.210000,2033.210000,0.000000,0.000000
1653033600,2022-05-20 08:00:00,ETH/USDC,2033.210000,2033.210000,2033.210000,2033.210000,0.122343,248.749987
1653030000,2022-05-20 07:00:00,ETH/USDC,2014.950000,2014.950000,2014.950000,2014.950000,0.000000,0.000000
1653026400,2022-05-20 06:00:00,ETH/USDC,2014.950000,2014.950000,2014.950000,2014.950000,0.000000,0.000000
1653022800,2022-05-20 05:00:00,ETH/USDC,2014.950000,2014.950000,2014.950000,2014.950000,32.332069,65147.501928
1653019200,2022-05-20 04:00:00,ETH/USDC,2023.220000,2023.220000,2023.220000,2023.220000,0.000000,0.000000
1653015600,2022-05-20 03:00:00,ETH/USDC,2023.220000,2023.220000,2023.220000,2023.220000,0.047630,96.366454
1653012000,2022-05-20 02:00:00,ETH/USDC,2012.760000,2012.760000,2012.760000,2012.760000,0.000000,0.000000
1653008400,2022-05-20 01:00:00,ETH/USDC,2012.760000,2012.760000,2012.760000,2012.760000,0.000000,0.000000
1653004800,2022-05-20 00:00:00,ETH/USDC,2012.760000,2012.760000,2012.760000,2012.760000,0.000000,0.000000
1653001200,2022-05-19 23:00:00,ETH/USDC,2012.560000,2012.760000,2007.730000,2012.760000,28.397780,57157.915250
1652997600,2022-05-19 22:00:00,ETH/USDC,2009.770000,2009.770000,2009.770000,2009.770000,0.000000,0.000000
1652994000,2022-05-19 21:00:00,ETH/USDC,2009.510000,2022.670000,2008.940000,2009.770000,27.261384,54789.111139
1652990400,2022-05-19 20:00:00,ETH/USDC,1998.310000,2010.800000,1998.310000,2010.800000,0.891412,1792.451491
1652986800,2022-05-19 19:00:00,ETH/USDC,2006.260000,2006.260000,2006.260000,2006.260000,22.011271,44160.333138
1652983200,2022-05-19 18:00:00,ETH/USDC,2009.520000,2009.520000,2009.520000,2009.520000,10.320797,20739.848912
1652979600,2022-05-19 17:00:00,ETH/USDC,2010.750000,2010.750000,2010.750000,2010.750000,2.019020,4059.743922
1652976000,2022-05-19 16:00:00,ETH/USDC,2022.100000,2030.000000,2019.750000,2019.750000,101.607600,205221.950100
1652972400,2022-05-19 15:00:00,ETH/USDC,2002.500000,2002.500000,2002.500000,2002.500000,0.011601,23.231002
1652968800,2022-05-19 14:00:00,ETH/USDC,1964.170000,1964.170000,1964.170000,1964.170000,0.180000,353.550600
1652965200,2022-05-19 13:00:00,ETH/USDC,1982.160000,1982.160000,1952.130000,1952.130000,3.518623,6868.809244
1652961600,2022-05-19 12:00:00,ETH/USDC,1955.120000,1955.120000,1955.120000,1955.120000,1.023018,2000.122600
1652958000,2022-05-19 11:00:00,ETH/USDC,1951.540000,1951.540000,1951.540000,1951.540000,0.018101,35.324826
1652954400,2022-05-19 10:00:00,ETH/USDC,1931.260000,1940.210000,1926.310000,1940.210000,11.753750,22804.743443
1652950800,2022-05-19 09:00:00,ETH/USDC,1944.270000,1944.270000,1944.270000,1944.270000,0.000000,0.000000
1652947200,2022-05-19 08:00:00,ETH/USDC,1944.270000,1944.270000,1944.270000,1944.270000,33.472204,65079.001857
1652943600,2022-05-19 07:00:00,ETH/USDC,1969.050000,1969.050000,1969.050000,1969.050000,0.000000,0.000000
1652940000,2022-05-19 06:00:00,ETH/USDC,1969.050000,1969.050000,1969.050000,1969.050000,0.084985,167.339714
1652936400,2022-05-19 05:00:00,ETH/USDC,1945.580000,1945.580000,1945.580000,1945.580000,0.000000,0.000000
1652932800,2022-05-19 04:00:00,ETH/USDC,1945.580000,1945.580000,1945.580000,1945.580000,0.000000,0.000000
1652929200,2022-05-19 03:00:00,ETH/USDC,1945.580000,1945.580000,1945.580000,1945.580000,0.286019,556.472846
1652925600,2022-05-19 02:00:00,ETH/USDC,1922.630000,1933.320000,1922.630000,1933.320000,4.669451,9027.542311
1652922000,2022-05-19 01:00:00,ETH/USDC,1932.560000,1932.560000,1932.330000,1932.330000,5.819430,11245.059326
1652918400,2022-05-19 00:00:00,ETH/USDC,1912.150000,1912.150000,1912.150000,1912.150000,0.130000,248.579500
1652914800,2022-05-18 23:00:00,ETH/USDC,1952.840000,1952.840000,1952.840000,1952.840000,0.000000,0.000000
1652911200,2022-05-18 22:00:00,ETH/USDC,1953.490000,1953.490000,1952.840000,1952.840000,0.662000,1292.780080
1652907600,2022-05-18 21:00:00,ETH/USDC,1972.940000,1972.940000,1972.940000,1972.940000,0.000000,0.000000
1652904000,2022-05-18 20:00:00,ETH/USDC,1972.940000,1972.940000,1972.940000,1972.940000,0.000000,0.000000
1652900400,2022-05-18 19:00:00,ETH/USDC,1972.940000,1972.940000,1972.940000,1972.940000,0.114000,224.915160
1652896800,2022-05-18 18:00:00,ETH/USDC,1969.550000,1969.550000,1969.550000,1969.550000,3.300000,6499.515000
1652893200,2022-05-18 17:00:00,ETH/USDC,1950.000000,1950.000000,1950.000000,1950.000000,0.000000,0.000000
1652889600,2022-05-18 16:00:00,ETH/USDC,1950.000000,1950.000000,1950.000000,1950.000000,0.000000,0.000000
1652886000,2022-05-18 15:00:00,ETH/USDC,1950.000000,1950.000000,1950.000000,1950.000000,28.611060,55791.567448
1652882400,2022-05-18 14:00:00,ETH/USDC,1973.650000,1973.650000,1973.650000,1973.650000,0.131908,260.339770
1652878800,2022-05-18 13:00:00,ETH/USDC,1985.430000,1987.950000,1984.630000,1984.630000,0.497034,986.428806
1652875200,2022-05-18 12:00:00,ETH/USDC,2021.110000,2021.110000,1994.030000,1994.030000,0.743449,1482.460307
1652871600,2022-05-18 11:00:00,ETH/USDC,2033.320000,2033.320000,2033.320000,2033.320000,0.000000,0.000000
1652868000,2022-05-18 10:00:00,ETH/USDC,2033.320000,2033.320000,2033.320000,2033.320000,0.000000,0.000000
1652864400,2022-05-18 09:00:00,ETH/USDC,2033.320000,2033.320000,2033.320000,2033.320000,0.000000,0.000000
1652860800,2022-05-18 08:00:00,ETH/USDC,2033.320000,2033.320000,2033.320000,2033.320000,2.011375,4089.769991
1652857200,2022-05-18 07:00:00,ETH/USDC,2030.020000,2030.020000,2030.020000,2030.020000,1.951838,3962.269994
1652853600,2022-05-18 06:00:00,ETH/USDC,2036.280000,2036.280000,2036.280000,2036.280000,1.322164,2692.296721
1652850000,2022-05-18 05:00:00,ETH/USDC,2036.290000,2036.290000,2036.290000,2036.290000,0.000000,0.000000
1652846400,2022-05-18 04:00:00,ETH/USDC,2036.290000,2036.290000,2036.290000,2036.290000,0.000000,0.000000
1652842800,2022-05-18 03:00:00,ETH/USDC,2066.550000,2066.550000,2036.290000,2036.290000,1.372712,2795.239637
1652839200,2022-05-18 02:00:00,ETH/USDC,2086.060000,2086.060000,2086.060000,2086.060000,0.000000,0.000000
1652835600,2022-05-18 01:00:00,ETH/USDC,2086.060000,2086.060000,2086.060000,2086.060000,0.000000,0.000000
1652832000,2022-05-18 00:00:00,ETH/USDC,2086.060000,2086.060000,2086.060000,2086.060000,0.000000,0.000000
1652828400,2022-05-17 23:00:00,ETH/USDC,2086.060000,2086.060000,2086.060000,2086.060000,3.100000,6466.786000
1652824800,2022-05-17 22:00:00,ETH/USDC,2057.700000,2057.700000,2057.700000,2057.700000,0.000000,0.000000
1652821200,2022-05-17 21:00:00,ETH/USDC,2057.700000,2057.700000,2057.700000,2057.700000,0.000000,0.000000
1652817600,2022-05-17 20:00:00,ETH/USDC,2057.700000,2057.700000,2057.700000,2057.700000,0.682400,1404.174480
1652814000,2022-05-17 19:00:00,ETH/USDC,2044.380000,2055.070000,2040.920000,2045.440000,19.687776,40270.164828
1652810400,2022-05-17 18:00:00,ETH/USDC,2057.920000,2057.920000,2019.830000,2019.830000,3.552878,7176.208662
1652806800,2022-05-17 17:00:00,ETH/USDC,2063.910000,2063.910000,2060.690000,2060.690000,0.010000,20.606900
1652803200,2022-05-17 16:00:00,ETH/USDC,2054.250000,2054.250000,2054.250000,2054.250000,0.005528,11.356182
1652799600,2022-05-17 15:00:00,ETH/USDC,2057.070000,2057.070000,2050.890000,2050.890000,0.498028,1021.400481
1652796000,2022-05-17 14:00:00,ETH/USDC,2073.110000,2073.110000,2053.830000,2053.830000,5.033052,10337.032635
1652792400,2022-05-17 13:00:00,ETH/USDC,2096.690000,2096.690000,2096.690000,2096.690000,0.480660,1007.795519
1652788800,2022-05-17 12:00:00,ETH/USDC,2088.840000,2095.580000,2088.840000,2095.580000,3.246321,6802.925990
1652785200,2022-05-17 11:00:00,ETH/USDC,2080.100000,2080.100000,2080.100000,2080.100000,0.546390,1136.545652
1652781600,2022-05-17 10:00:00,ETH/USDC,2084.850000,2084.850000,2080.650000,2080.650000,2.575574,5358.867585
1652778000,2022-05-17 09:00:00,ETH/USDC,2086.570000,2086.570000,2086.570000,2086.570000,0.000000,0.000000
1652774400,2022-05-17 08:00:00,ETH/USDC,2086.670000,2086.670000,2086.570000,2086.570000,2.410072,5028.783808
1652770800,2022-05-17 07:00:00,ETH/USDC,2073.110000,2073.110000,2073.110000,2073.110000,0.000000,0.000000
1652767200,2022-05-17 06:00:00,ETH/USDC,2073.110000,2073.110000,2073.110000,2073.110000,0.000000,0.000000
1652763600,2022-05-17 05:00:00,ETH/USDC,2073.110000,2073.110000,2073.110000,2073.110000,0.000000,0.000000
1652760000,2022-05-17 04:00:00,ETH/USDC,2065.510000,2073.110000,2065.500000,2073.110000,5.202473,10785.299796
1652756400,2022-05-17 03:00:00,ETH/USDC,2056.900000,2071.440000,2054.320000,2067.330000,20.176753,41712.007627
1652752800,2022-05-17 02:00:00,ETH/USDC,2026.280000,2026.280000,2026.280000,2026.280000,0.000000,0.000000
1652749200,2022-05-17 01:00:00,ETH/USDC,2026.280000,2026.280000,2026.280000,2026.280000,3.300000,6686.724000
1652745600,2022-05-17 00:00:00,ETH/USDC,2019.830000,2019.830000,2019.830000,2019.830000,0.000000,0.000000
1652742000,2022-05-16 23:00:00,ETH/USDC,2019.830000,2019.830000,2019.830000,2019.830000,0.000000,0.000000
1652738400,2022-05-16 22:00:00,ETH/USDC,2019.830000,2019.830000,2019.830000,2019.830000,0.000000,0.000000
1652734800,2022-05-16 21:00:00,ETH/USDC,2019.830000,2019.830000,2019.830000,2019.830000,0.000000,0.000000
1652731200,2022-05-16 20:00:00,ETH/USDC,2019.830000,2019.830000,2019.830000,2019.830000,0.000000,0.000000
1652727600,2022-05-16 19:00:00,ETH/USDC,2019.830000,2019.830000,2019.830000,2019.830000,3.200000,6463.456000
1652724000,2022-05-16 18:00:00,ETH/USDC,2028.290000,2034.580000,2023.980000,2034.580000,2.611149,5312.590963
1652720400,2022-05-16 17:00:00,ETH/USDC,1986.730000,1986.730000,1986.730000,1986.730000,0.000000,0.000000
1652716800,2022-05-16 16:00:00,ETH/USDC,2004.170000,2004.170000,1986.730000,1986.730000,2.604287,5174.015926
1652713200,2022-05-16 15:00:00,ETH/USDC,2006.070000,2006.070000,2006.070000,2006.070000,0.000000,0.000000
1652709600,2022-05-16 14:00:00,ETH/USDC,2011.370000,2011.370000,2006.070000,2006.070000,5.677888,11390.241021
1652706000,2022-05-16 13:00:00,ETH/USDC,2023.150000,2023.150000,1999.500000,1999.500000,2.549890,5098.504995
1652702400,2022-05-16 12:00:00,ETH/USDC,2025.280000,2058.000000,2025.260000,2025.260000,3.084170,6246.246701
1652698800,2022-05-16 11:00:00,ETH/USDC,2042.380000,2042.380000,2042.380000,2042.380000,0.000000,0.000000
1652695200,2022-05-16 10:00:00,ETH/USDC,1993.600000,2042.380000,1993.600000,2042.380000,2.964157,6053.934565
1652691600,2022-05-16 09:00:00,ETH/USDC,2026.370000,2026.370000,2026.370000,2026.370000,0.000000,0.000000
1652688000,2022-05-16 08:00:00,ETH/USDC,2023.190000,2026.370000,2023.190000,2026.370000,5.053000,10239.247610
1652684400,2022-05-16 07:00:00,ETH/USDC,2000.190000,2000.190000,2000.190000,2000.190000,0.000000,0.000000
1652680800,2022-05-16 06:00:00,ETH/USDC,2012.990000,2015.090000,2000.190000,2000.190000,108.137602,216295.750544
1652677200,2022-05-16 05:00:00,ETH/USDC,2084.890000,2084.890000,2084.890000,2084.890000,0.000000,0.000000
1652673600,2022-05-16 04:00:00,ETH/USDC,2084.890000,2084.890000,2084.890000,2084.890000,0.000000,0.000000
1652670000,2022-05-16 03:00:00,ETH/USDC,2084.890000,2084.890000,2084.890000,2084.890000,0.000000,0.000000
1652666400,2022-05-16 02:00:00,ETH/USDC,2084.890000,2084.890000,2084.890000,2084.890000,0.544671,1135.580018
1652662800,2022-05-16 01:00:00,ETH/USDC,2150.400000,2150.400000,2150.400000,2150.400000,0.000000,0.000000
1652659200,2022-05-16 00:00:00,ETH/USDC,2150.400000,2150.400000,2150.400000,2150.400000,0.000000,0.000000
1652655600,2022-05-15 23:00:00,ETH/USDC,2150.400000,2150.400000,2150.400000,2150.400000,1.800000,3870.720000
1652652000,2022-05-15 22:00:00,ETH/USDC,2149.360000,2149.360000,2149.360000,2149.360000,0.075596,162.483191
