unix,open,high,low,close,Volume UNI,Volume USD
1674259200,6.627670,6.666830,6.627670,6.666830,52.263239,348.430130
1674255600,6.644250,6.688090,6.607480,6.688090,1214.408436,8122.072914
1674252000,6.568870,6.598250,6.568870,6.598250,299.140096,1973.801139
1674248400,6.526810,6.548480,6.522830,6.548480,2727.810000,17863.009229
1674244800,6.434130,6.495400,6.434120,6.449210,411.249860,2652.236710
1674241200,6.316300,6.373630,6.316300,6.373630,327.313530,2086.175335
1674237600,6.329930,6.337620,6.327650,6.337620,82.950009,525.705636
1674234000,6.303890,6.335430,6.303890,6.335430,897.354383,5685.125879
1674230400,6.186410,6.291090,6.186410,6.276130,114.433522,718.199663
1674226800,6.171490,6.197120,6.171490,6.197120,94.987427,588.648483
1674223200,6.112030,6.137110,6.101440,6.131280,203.501300,1247.723451
1674219600,6.118030,6.125660,6.118020,6.118020,76.007728,465.016800
1674216000,6.096950,6.096950,6.096950,6.096950,0.000000,0.000000
1674212400,6.096950,6.096950,6.096950,6.096950,0.000000,0.000000
1674208800,6.096950,6.096950,6.096950,6.096950,7.024370,42.827233
1674205200,6.079890,6.079890,6.079890,6.079890,0.000000,0.000000
1674201600,6.079890,6.079890,6.079890,6.079890,19.390000,117.889067
1674198000,6.120630,6.120660,6.120630,6.120660,358.700000,2195.480742
1674194400,6.109740,6.109740,6.109740,6.109740,24.170921,147.678046
1674190800,6.122480,6.122480,6.122480,6.122480,11.478576,70.277351
1674187200,6.193460,6.193460,6.147950,6.147960,685.276331,4213.051474
1674183600,6.228040,6.228040,6.228040,6.228040,0.000000,0.000000
1674180000,6.188000,6.228040,6.188000,6.228040,263.580551,1641.590213
1674176400,6.129760,6.129760,6.129760,6.129760,0.000000,0.000000
1674172800,6.117020,6.129760,6.117020,6.129760,154.846619,949.172611
1674169200,6.158860,6.167980,6.157060,6.167980,269.062679,1659.573224
1674165600,6.127940,6.127940,6.127940,6.127940,0.000000,0.000000
1674162000,6.127940,6.127940,6.127940,6.127940,4.600000,28.188524
1674158400,6.153420,6.155680,6.153420,6.155680,293.689712,1807.859886
1674154800,6.127940,6.151760,6.127940,6.148570,440.393565,2707.790663
1674151200,6.033050,6.033050,6.033050,6.033050,0.000000,0.000000
