unix,open,high,low,close,Volume UNI,Volume USD,return,log_return,SMA_24,volatility_24
1637985600,19.720800,20.130300,18.750000,18.964500,24959.591585,473346.174606,-0.053672,-0.055166,17.153717,0.061640
1637899200,20.887400,21.045800,18.740900,19.720800,51187.754963,1009463.478076,0.039880,0.039105,17.363596,0.060790
1637812800,21.107200,21.670800,20.657100,20.887400,32899.842734,687192.175126,0.059156,0.057472,17.619737,0.061430
1637726400,21.796200,21.982500,20.553800,21.107200,31382.887929,662404.892088,0.010523,0.010468,17.841108,0.060301
1637640000,21.418500,22.339400,20.916400,21.796200,32241.567402,702743.651403,0.032643,0.032121,18.108283,0.059803
1637553600,20.974200,22.304100,20.756800,21.418500,34802.555532,745418.535660,-0.017329,-0.017481,18.395908,0.058247
1637467200,21.677200,22.201900,20.828200,20.974200,25359.091917,531886.665675,-0.020744,-0.020962,18.637029,0.058434
1637380800,21.024000,22.059200,20.938700,21.677200,26127.119038,566362.784804,0.033517,0.032968,18.917204,0.058175
1637294400,19.930400,21.508800,19.930400,21.024000,29179.863952,613477.459733,-0.030133,-0.030596,19.201450,0.057302
1637208000,21.946300,21.946300,19.618000,19.930400,30676.971164,611404.306092,-0.052017,-0.053418,19.390362,0.057211
1637121600,21.285600,22.228500,21.069200,21.946300,30632.508214,672270.215024,0.101147,0.096352,19.649204,0.060006
1637035200,22.197100,22.560700,20.410600,21.285600,77734.097693,1654616.909860,-0.030105,-0.030568,19.885138,0.060566
1636948800,24.491500,24.910000,22.030900,22.197100,57443.173523,1275071.866999,0.042822,0.041931,20.139883,0.060770
1636862400,24.674300,25.016500,24.061300,24.491500,24649.562509,603704.760178,0.103365,0.098364,20.423354,0.060990
1636776000,24.584800,24.929800,24.200000,24.674300,20055.164123,494847.136132,0.007464,0.007436,20.731867,0.060453
1636689600,25.475700,25.475700,24.356000,24.584800,7689.078930,189034.467690,-0.003627,-0.003634,21.042008,0.060391
1636603200,25.445700,26.116600,25.074000,25.475700,26056.132325,663798.210277,0.036238,0.035597,21.421979,0.058998
1636516800,26.288200,28.478900,24.123400,25.445700,72080.175953,1834130.533252,-0.001178,-0.001178,21.769308,0.058887
1636430400,26.592600,27.788300,25.914000,26.288200,65165.616052,1713086.747894,0.033110,0.032573,22.078438,0.056193
1636344000,25.787500,26.611200,25.242700,26.592600,40381.928126,1073860.461882,0.011579,0.011513,22.268979,0.045994
1636257600,25.318900,26.039600,24.993200,25.787500,35152.273833,906489.261462,-0.030275,-0.030743,22.444271,0.046323
1636171200,25.584500,25.804000,24.472500,25.318900,20832.361759,527452.484132,-0.018172,-0.018339,22.574425,0.046425
1636084800,25.707400,26.072100,25.286200,25.584500,34423.715352,880713.545430,0.010490,0.010436,22.800550,0.041432
1635998400,27.187300,27.187300,25.273600,25.707400,12330.786864,316992.470230,0.004804,0.004792,23.036687,0.041303
1635912000,26.740700,27.465100,25.376600,27.187300,63698.680892,1731795.147018,0.057567,0.055971,23.379304,0.039922
1635825600,25.440700,27.070900,25.169300,26.740700,60374.103042,1614445.777206,-0.016427,-0.016563,23.671800,0.040104
1635739200,24.352400,26.470900,24.192400,25.440700,48446.064614,1232501.796035,-0.048615,-0.049836,23.861521,0.040799
1635652800,25.092800,25.264400,24.066400,24.352400,21709.532507,528679.219414,-0.042778,-0.043720,23.996737,0.042142
1635566400,25.014500,25.230200,24.739400,25.092800,6756.184409,169531.584134,0.030404,0.029951,24.134096,0.042085
1635480000,25.647200,25.768900,24.995600,25.014500,26554.440228,664246.045085,-0.003120,-0.003125,24.283929,0.041831
1635393600,24.467200,25.768900,24.067800,25.647200,42792.057229,1097496.450172,0.025293,0.024979,24.478638,0.041544
1635307200,26.816100,26.816100,23.954500,24.467200,7938.277529,194227.423946,-0.046009,-0.047101,24.594887,0.042678
1635220800,26.871500,28.290100,26.134200,26.816100,42498.778882,1139651.504380,0.096002,0.091669,24.836225,0.045706
1635134400,26.301600,26.988600,26.053200,26.871500,20026.875805,538152.193206,0.002066,0.002064,25.125438,0.043746
1635048000,26.970900,27.020000,25.365800,26.301600,13132.386816,345402.785091,-0.021208,-0.021436,25.306908,0.040052
1634961600,25.718300,27.219200,25.288300,26.970900,13206.354474,356187.265881,0.025447,0.025129,25.543796,0.039333
1634875200,26.669200,26.769300,25.340000,25.718300,13788.509433,354617.022149,-0.046443,-0.047556,25.690513,0.040364
1634788800,27.167500,27.750000,25.781200,26.669200,45838.863504,1222485.818562,0.036974,0.036307,25.781250,0.035442
1634702400,25.848800,27.618200,25.848800,27.167500,34084.895843,926001.407804,0.018684,0.018512,25.885133,0.035561
1634616000,26.272100,26.322400,25.259700,25.848800,23458.462384,606373.102462,-0.048540,-0.049757,25.937800,0.037159
1634529600,25.831100,26.272100,24.900000,26.272100,26776.233582,703467.886286,0.016376,0.016243,25.970983,0.036598
1634443200,26.576300,27.079300,25.080100,25.831100,32998.365158,852384.070236,-0.016786,-0.016928,25.987042,0.036794
1634356800,25.874600,27.953700,25.861300,26.576300,47184.271753,1253983.361387,0.028849,0.028441,25.999046,0.036643
1634270400,26.505800,26.849900,25.405800,25.874600,26125.079946,675975.993574,-0.026403,-0.026758,25.969129,0.036989
1634184000,24.897400,26.650100,24.897400,26.505800,17588.661367,466201.540463,0.024395,0.024102,25.999058,0.036758
1634097600,23.647300,25.787300,23.229000,24.897400,53623.165646,1335077.404348,-0.060681,-0.062600,25.981496,0.038733
1634011200,23.415500,23.763500,22.305300,23.647300,30911.369880,730970.436973,-0.050210,-0.051514,25.900779,0.039980
1633924800,24.569200,24.675800,23.269100,23.415500,13853.011586,324375.192792,-0.009802,-0.009851,25.805283,0.039975
1633838400,25.011400,25.989500,23.919500,24.569200,21202.775272,520935.226212,0.049271,0.048095,25.696196,0.039460
1633752000,25.040900,25.697500,24.632500,25.011400,20950.690243,524006.093942,0.017998,0.017838,25.624142,0.039594
1633665600,25.136100,26.079600,24.560000,25.040900,18174.792504,455113.161610,0.001179,0.001179,25.607483,0.038332
1633579200,24.850500,26.307000,24.790000,25.136100,29916.893288,751994.021385,0.003802,0.003795,25.640137,0.037233
1633492800,25.098200,26.030100,24.478400,24.850500,17392.889904,432222.010548,-0.011362,-0.011427,25.630042,0.036821
1633406400,25.170000,25.907400,24.631000,25.098200,43934.037278,1102665.254419,0.009968,0.009918,25.633529,0.036866
1633320000,25.182100,25.737900,24.259800,25.170000,42256.756510,1063602.561361,0.002861,0.002857,25.613646,0.036500
1633233600,26.238800,26.627600,25.077700,25.182100,23756.907560,598248.821856,0.000481,0.000481,25.643433,0.035169
1633147200,25.660500,27.200000,25.446000,26.238800,98554.238905,2585944.963780,0.041962,0.041106,25.619379,0.030263
1633060800,24.216200,26.437700,24.174700,25.660500,61363.096910,1574607.748268,-0.022040,-0.022286,25.568921,0.030574
1632974400,23.851000,24.514400,22.647900,24.216200,60941.884363,1475780.860114,-0.056285,-0.057931,25.482029,0.032346
1632888000,23.770700,23.873500,22.350000,23.851000,33533.319965,799803.214495,-0.015081,-0.015196,25.352033,0.031854
1632801600,23.238900,24.967600,22.604900,23.770700,217698.103871,5174836.317684,-0.003367,-0.003372,25.270883,0.030583
1632715200,25.187100,25.436400,22.170600,23.238900,106316.723060,2470683.695513,-0.022372,-0.022626,25.127954,0.029609
1632628800,19.067500,26.007800,17.769000,25.187100,269941.475319,6799042.932997,0.083834,0.080504,25.045438,0.034488
1632542400,19.931000,20.116800,18.539100,19.067500,45995.829618,877025.481238,-0.242966,-0.278347,24.762883,0.059510
1632456000,20.958200,21.284900,18.215000,19.931000,88641.044261,1766704.653166,0.045286,0.044291,24.498671,0.060368
1632369600,21.722000,21.820800,20.914200,20.958200,21749.185899,455823.787901,0.051538,0.050254,24.295633,0.061607
1632283200,19.953600,21.722800,19.953600,21.722000,55093.816975,1196747.892339,0.036444,0.035796,24.093371,0.061816
1632196800,21.096200,21.629800,18.351600,19.953600,128039.425900,2554847.488638,-0.081411,-0.084916,23.846662,0.063588
1632110400,22.666800,22.905500,19.421800,21.096200,102986.541868,2172624.684551,0.057263,0.055683,23.621263,0.064674
1632024000,24.161500,24.623200,22.248200,22.666800,24352.650816,551996.665517,0.074449,0.071808,23.528321,0.065693
1631937600,24.702500,25.182400,23.969000,24.161500,10127.874640,244704.643108,0.065942,0.063859,23.549746,0.066233
1631851200,25.712800,25.978000,23.960000,24.702500,34772.097711,858957.743697,0.022391,0.022144,23.603371,0.066284
1631764800,26.848400,27.549000,25.333300,25.712800,65906.462084,1694639.678271,0.040899,0.040084,23.651021,0.066060
1631678400,25.519700,27.611000,25.519700,26.848400,30249.762413,812157.721156,0.044165,0.043217,23.727563,0.066511
1631592000,22.811200,25.900500,22.607900,25.519700,69564.587913,1775267.414163,-0.049489,-0.050756,23.747512,0.067446
1631505600,22.300000,23.343200,21.412300,22.811200,44920.332314,1024686.684472,-0.106134,-0.112199,23.650642,0.071041
1631419200,23.060300,24.231500,22.300000,22.300000,64842.190253,1445980.842652,-0.022410,-0.022665,23.544371,0.071144
1631332800,22.508100,23.852600,22.176900,23.060300,46668.376651,1076186.766078,0.034094,0.033526,23.459458,0.071488
1631246400,23.922600,24.049400,21.434000,22.508100,76047.479332,1711684.269558,-0.023946,-0.024237,23.348546,0.071637
1631160000,23.195700,24.706500,23.118600,23.922600,160506.018540,3839721.279135,0.062844,0.060948,23.296067,0.072850
1631073600,24.080200,24.080200,22.724900,23.195700,30748.181606,713225.596085,-0.030385,-0.030857,23.169271,0.072562
1630987200,28.665700,28.878300,20.798700,24.080200,314833.252994,7581247.698746,0.038132,0.037423,23.103425,0.072892
1630900800,29.915300,30.319900,28.391000,28.665700,49776.592055,1426880.854858,0.190426,0.174311,23.288821,0.081478
1630814400,28.425800,30.122000,28.410000,29.915300,33885.646218,1013699.272294,0.043592,0.042669,23.541500,0.081560
1630728000,28.734900,29.429900,28.246800,28.425800,59687.133002,1696654.505282,-0.049791,-0.051073,23.735463,0.082507
1630641600,29.714200,31.207900,28.329100,28.734900,125166.069498,3596634.490430,0.010874,0.010815,23.964462,0.082202
1630555200,30.400000,30.717400,29.125700,29.714200,40795.949538,1212219.003757,0.034081,0.033513,24.153092,0.080937
1630468800,29.237900,31.748900,29.237900,30.400000,51157.206363,1555179.073440,0.023080,0.022818,24.625279,0.060350
1630382400,26.780400,29.728700,26.558300,29.237900,140935.687990,4120663.551870,-0.038227,-0.038977,25.013067,0.061309
1630296000,26.255600,28.209900,25.592000,26.780400,85473.547495,2289015.791337,-0.084052,-0.087796,25.255658,0.064247
1630209600,26.495700,27.052400,26.034600,26.255600,8677.030113,227820.631829,-0.019596,-0.019791,25.444558,0.064346
1630123200,27.029000,27.663900,26.408600,26.495700,13002.900068,344520.939343,0.009145,0.009103,25.717146,0.061346
1630036800,25.689500,27.624700,25.222400,27.029000,40485.057632,1094270.622732,0.020128,0.019928,25.964346,0.060662
1629950400,26.513500,26.695400,25.040000,25.689500,27767.748367,713339.571675,-0.049558,-0.050828,26.090292,0.060400
1629864000,26.630000,27.692600,26.460000,26.513500,20959.882555,555719.846132,0.032075,0.031572,26.188292,0.059348
1629777600,28.665300,29.223900,26.484600,26.630000,57769.234084,1538394.703657,0.004394,0.004384,26.268604,0.059239
1629691200,29.440300,29.625400,28.401800,28.665300,30114.558390,863242.850624,0.076429,0.073649,26.391625,0.060610
1629604800,28.345000,29.485200,27.286700,29.440300,35369.073986,1041276.148862,0.027036,0.026677,26.499621,0.060243
1629518400,28.887900,29.728700,28.178600,28.345000,29859.856642,846377.636508,-0.037204,-0.037914,26.617342,0.059806
1629432000,27.958500,29.219600,27.538500,28.887900,51835.657403,1497423.287492,0.019153,0.018972,26.870538,0.054852
1629345600,25.565800,28.497600,25.320000,27.958500,62106.519864,1736405.135612,-0.032173,-0.032702,27.106308,0.055148
1629259200,26.347700,27.350900,25.536900,25.565800,27951.441135,714600.953776,-0.085580,-0.089466,27.210704,0.058277
1629172800,29.830000,30.769900,25.477800,26.347700,67029.577459,1766075.198025,0.030584,0.030125,27.370687,0.058127
1629086400,29.802800,31.259400,28.504900,29.830000,44999.544356,1342336.408127,0.132167,0.124134,27.616829,0.062520
1629000000,29.757400,30.596300,28.334300,29.802800,31389.687965,935500.592470,-0.000912,-0.000912,27.892125,0.061958
1628913600,30.121700,30.490000,28.760800,29.757400,35993.503642,1071073.085283,-0.001523,-0.001525,28.128675,0.061766
1628827200,28.602500,30.660000,28.380000,30.121700,36010.112646,1084685.810083,0.012242,0.012168,28.189342,0.048495
1628740800,29.425500,29.560000,26.900000,28.602500,47665.223365,1363344.551299,-0.050435,-0.051752,28.134642,0.048885
1628654400,29.420200,30.385800,28.841600,29.425500,25369.475189,746509.492187,0.028774,0.028368,28.176296,0.048081
1628568000,28.740100,30.195900,28.164900,29.420200,56608.501774,1665433.443899,-0.000180,-0.000180,28.204850,0.048051
1628481600,26.128000,29.056700,25.867800,28.740100,43732.904139,1256888.038258,-0.023117,-0.023388,28.164262,0.047812
1628395200,28.109400,28.606800,25.395500,26.128000,17578.142996,459281.720197,-0.090887,-0.095286,27.986262,0.050945
1628308800,26.610400,29.000000,26.500000,28.109400,54403.041876,1529236.865312,0.075834,0.073097,27.939242,0.052995
1628222400,24.901200,26.948600,24.572100,26.610400,49367.753963,1313695.680064,-0.053327,-0.054802,27.932158,0.051226
1628136000,23.488000,25.632300,22.089600,24.901200,36142.625425,899994.744236,-0.064231,-0.066386,27.875725,0.052792
1628049600,21.170400,23.785100,21.170400,23.488000,11299.847384,265410.815350,-0.056752,-0.058426,27.750404,0.053948
1627963200,21.468600,21.667100,20.704900,21.170400,27685.077570,586104.166184,-0.098672,-0.103886,27.506296,0.057036
1627876800,21.795900,23.083000,21.468600,21.468600,31018.547882,665924.797060,0.014086,0.013987,27.330425,0.056525
1627790400,22.487300,23.198800,21.418900,21.795900,33676.471708,734009.009690,0.015246,0.015130,27.133858,0.056136
1627704000,21.348400,22.494500,20.892200,22.487300,45985.416914,1034087.865768,0.031722,0.031229,26.961246,0.056644
1627617600,20.606400,21.555100,19.407200,21.348400,62903.126497,1342881.105719,-0.050646,-0.051974,26.656375,0.054555
1627531200,18.750800,20.715400,18.750800,20.606400,63863.188721,1315990.412060,-0.034757,-0.035375,26.288296,0.054149
1627444800,18.816100,19.444900,18.649400,18.750800,8597.497494,161209.956015,-0.090050,-0.094365,25.888538,0.056196
1627358400,18.046100,19.253300,18.010700,18.816100,174348.004551,3280549.488425,0.003483,0.003476,25.468879,0.055866
1627272000,19.530100,20.314200,17.742200,18.046100,77888.420522,1405582.225578,-0.040922,-0.041783,25.055862,0.056003
1627185600,18.005600,19.738600,17.286100,19.530100,37421.762472,730850.763250,0.082234,0.079027,24.804375,0.057470
1627099200,18.813200,18.944600,17.667900,18.005600,30125.896220,542434.836981,-0.078059,-0.081274,24.456788,0.058439
1627012800,17.609900,18.854400,16.947600,18.813200,31936.966418,600836.536609,0.044853,0.043876,23.997754,0.051207
1626926400,16.474000,18.023300,16.088400,17.609900,47186.290995,830945.865794,-0.063960,-0.066098,23.489717,0.051917
1626840000,14.648600,16.910800,14.648600,16.474000,34965.139825,576015.713473,-0.064503,-0.066678,22.936242,0.052511
1626753600,14.710900,15.135000,14.032900,14.648600,39236.536592,574760.329922,-0.110805,-0.117439,22.291529,0.054874
1626667200,16.179900,16.767200,14.685600,14.710900,155116.302470,2281900.414007,0.004253,0.004244,21.712712,0.055043
1626580800,16.867500,17.018700,15.789000,16.179900,119362.742539,1931277.238007,0.099858,0.095181,21.160813,0.059816
1626494400,16.329000,17.136900,15.964200,16.867500,12372.448420,208692.273719,0.042497,0.041619,20.637783,0.061140
1626408000,17.440800,17.548200,15.950000,16.329000,43497.031350,710263.024913,-0.031925,-0.032446,20.120654,0.061179
1626321600,17.824500,17.908600,16.810000,17.440800,40055.689377,698603.267278,0.068087,0.065870,19.758687,0.061938
1626235200,17.733400,18.331700,17.549600,17.824500,22087.397306,393696.813285,0.022000,0.021762,19.330150,0.059436
1626148800,19.478800,19.702100,17.472000,17.733400,69643.464122,1235015.406658,-0.005111,-0.005124,18.960275,0.058971
1626062400,21.230000,21.388000,19.216200,19.478800,37738.007274,735091.096094,0.098424,0.093877,18.734342,0.062328
1625976000,19.980800,21.290000,19.980800,21.230000,8587.513402,182312.909521,0.089903,0.086089,18.640258,0.064523
1625889600,20.726800,20.796800,19.956500,19.980800,13831.416802,276362.772838,-0.058841,-0.060643,18.590692,0.062411
1625803200,20.758200,21.555200,20.143000,20.726800,35920.158195,744509.934883,0.037336,0.036656,18.559783,0.062827
1625716800,21.380500,21.380500,19.800100,20.758200,44305.489797,919702.218312,0.001515,0.001514,18.516546,0.062749
1625630400,22.321500,23.448900,21.162500,21.380500,60397.975695,1291338.919351,0.029979,0.029538,18.470429,0.062711
1625544000,21.637500,23.168900,21.300100,22.321500,74796.611201,1669572.556932,0.044012,0.043071,18.510975,0.062378
1625457600,20.340000,21.645900,19.160100,21.637500,70603.498087,1527683.189860,-0.030643,-0.031122,18.553937,0.062273
1625371200,19.274800,21.483500,19.274800,20.340000,47253.793650,961142.162846,-0.059965,-0.061839,18.620154,0.060579
1625284800,17.920700,19.539100,17.887000,19.274800,43077.864339,830317.219565,-0.052370,-0.053791,18.639267,0.061708
1625198400,17.189700,18.318500,16.956500,17.920700,22548.966579,404093.265369,-0.070252,-0.072842,18.634042,0.062892
1625112000,18.338600,18.931200,17.165500,17.189700,45558.760006,783141.416883,-0.040791,-0.041646,18.536525,0.061020
1625025600,18.100000,19.336600,17.204000,18.338600,32304.984176,592428.182816,0.066837,0.064698,18.550400,0.060490
1624939200,17.945000,19.197000,17.930900,18.100000,46660.911117,844562.491227,-0.013011,-0.013096,18.520683,0.059879
1624852800,17.008600,18.466100,16.935800,17.945000,43646.312011,783233.069038,-0.008564,-0.008600,18.534646,0.058351
1624766400,16.685400,17.227000,15.646000,17.008600,39377.425745,669754.883526,-0.052182,-0.053592,18.556921,0.057788
1624680000,16.173900,16.784700,15.131500,16.685400,52530.167850,876486.862645,-0.019002,-0.019185,18.641788,0.052751
1624593600,16.830800,18.078100,15.714900,16.173900,41534.000851,671766.776362,-0.030656,-0.031135,18.702746,0.053301
1624507200,16.830800,16.830800,16.830800,16.830800,0.000000,0.000000,0.040615,0.039812,18.729867,0.050001
1624420800,18.027400,18.027400,16.621000,16.830800,25250.261420,424982.099901,0.000000,0.000000,18.728337,0.049283
1624334400,16.949900,18.389400,13.933100,18.027400,174616.570806,3147882.768556,0.071096,0.068682,18.799104,0.050750
1624248000,19.770900,19.774800,15.339900,16.949900,138053.355360,2339990.568012,-0.059770,-0.061631,18.778650,0.050588
1624161600,19.853000,21.011300,18.612600,19.770900,49647.095894,981567.768204,0.166432,0.153949,18.859750,0.060864
1624075200,20.038800,20.986400,19.426100,19.853000,20954.292317,416005.565367,0.004153,0.004144,18.948067,0.060819
1623988800,21.629900,21.937100,19.593700,20.038800,56571.661789,1133628.216253,0.009359,0.009315,18.971400,0.057593
1623902400,22.648400,22.914900,21.400000,21.629900,25791.090156,557858.700976,0.079401,0.076406,18.988063,0.056938
1623816000,23.275300,23.275300,21.660300,22.648400,2469.025817,55919.484316,0.047088,0.046013,19.099213,0.056094
1623729600,24.117400,24.652800,22.830000,23.275300,43873.768959,1021175.134646,0.027680,0.027304,19.205400,0.055899
1623643200,22.758300,24.500000,22.521300,24.117400,65523.509521,1580256.688525,0.036180,0.035541,19.345367,0.056217
1623556800,20.900000,23.659800,20.500000,22.758300,45901.555082,1044641.361023,-0.056354,-0.058004,19.402775,0.057480
1623470400,20.819300,21.878500,20.283100,20.900000,31013.643158,648185.142010,-0.081654,-0.085181,19.343546,0.059382
1623384000,23.158200,23.360400,20.500000,20.819300,46742.033692,973136.422036,-0.003861,-0.003869,19.309454,0.059053
1623297600,24.602500,24.955700,22.682700,23.158200,31379.447329,726691.517139,0.112343,0.106468,19.426879,0.061852
1623211200,22.774700,25.291700,22.774700,24.602500,12846.329743,316051.827513,0.062367,0.060499,19.648867,0.061480
1623124800,23.290300,23.857800,20.704100,22.774700,56850.586350,1294755.048946,-0.074293,-0.077198,19.851117,0.061720
1623038400,26.420000,27.364400,22.690200,23.290300,84394.111665,1965564.178921,0.022639,0.022387,20.105308,0.060720
1622952000,26.011500,26.779000,25.397400,26.420000,18744.167510,495220.905607,0.134378,0.126084,20.442033,0.064689
1622865600,27.180600,27.664900,25.169400,26.011500,31433.210943,817624.966432,-0.015462,-0.015583,20.771679,0.064741
1622779200,27.231600,27.409000,25.050300,27.180600,74913.517747,2036194.360474,0.044946,0.043965,21.156496,0.064738
1622692800,27.690000,28.793900,26.544000,27.231600,29696.385576,808680.093444,0.001876,0.001875,21.582454,0.063058
1622606400,26.867000,28.783900,26.867000,27.690000,39195.937403,1085335.506676,0.016833,0.016693,22.040979,0.062475
1622520000,27.428500,28.118200,26.000000,26.867000,42986.324714,1154913.586093,-0.029722,-0.030173,22.486525,0.062440
1622433600,23.825200,28.760400,23.525000,27.428500,101739.846147,2790571.370049,0.020899,0.020684,22.928096,0.062330
1622347200,23.233300,26.598600,22.996000,23.825200,61770.302971,1471689.822355,-0.131371,-0.140839,23.219529,0.069711
1622260800,27.053700,27.479000,21.700000,23.233300,108255.921998,2515142.312559,-0.024843,-0.025157,23.436442,0.069216
1622174400,29.187500,29.187500,24.930600,27.053700,138309.150468,3741774.264006,0.164436,0.152237,23.857433,0.073952
1622088000,26.561500,29.860000,26.561500,29.187500,58545.319911,1708791.524914,0.078873,0.075917,24.249792,0.068486
1622001600,27.112700,29.440000,25.286800,26.561500,133199.024220,3537965.881829,-0.089970,-0.094278,24.529312,0.071955
1621915200,24.258700,27.112700,21.651800,27.112700,167517.267866,4541845.428465,0.020752,0.020539,24.824058,0.071956
1621828800,17.419100,26.713800,16.888100,24.258700,283102.862171,6867707.402551,-0.105264,-0.111227,24.933592,0.074609
1621742400,20.765700,20.765700,13.000000,17.419100,258631.955414,4505135.894547,-0.281944,-0.331208,24.715704,0.094567
1621656000,20.622000,22.095200,18.444400,20.765700,69594.013864,1445168.413698,0.192122,0.175735,24.611137,0.102739
1621569600,26.813100,26.813100,18.906700,20.622000,82017.423012,1691363.297361,-0.006920,-0.006944,24.465496,0.102466
1621483200,23.890200,28.559400,23.772200,26.813100,174226.134381,4671542.763772,0.300218,0.262532,24.634446,0.118690
1621396800,31.829300,32.100900,17.858000,23.890200,488001.768506,11658459.849962,-0.109010,-0.115422,24.759038,0.119771
1621310400,34.504600,36.615600,31.600000,31.829300,78716.250524,2505483.152791,0.332316,0.286919,25.217788,0.136293
1621224000,32.879300,35.746700,31.812500,34.504600,76588.068369,2642640.663861,0.084051,0.080705,25.690554,0.135639
1621137600,38.064100,39.427000,32.707100,32.879300,51248.174614,1685004.107585,-0.047104,-0.048249,26.035421,0.136179
1621051200,41.692200,41.965100,36.365500,38.064100,36914.617465,1405121.690658,0.157692,0.146428,26.672479,0.137366
1620964800,37.596600,42.426600,37.596600,41.692200,59480.914141,2479890.168559,0.095316,0.091042,27.439225,0.137987
1620878400,39.093900,39.093900,34.292600,37.596600,54511.057715,2049430.432476,-0.098234,-0.103400,27.904917,0.138757
1620792000,41.700100,44.023600,34.000000,39.093900,172491.792266,6743376.877657,0.039825,0.039053,28.450017,0.138536
1620705600,35.890800,41.930900,35.723800,41.700100,59867.422377,2496477.499856,0.066665,0.064537,29.054996,0.138736
1620619200,40.947600,41.215000,33.566600,35.890800,87710.258203,3147991.335099,-0.139311,-0.150023,29.415796,0.142781
1620532800,39.452000,40.990300,38.067400,40.947600,34889.598385,1428645.318848,0.140894,0.131812,29.968196,0.144851
1620446400,40.010000,41.310400,39.211300,39.452000,55050.303822,2171844.586376,-0.036525,-0.037208,30.492571,0.144972
1620360000,39.101100,41.269400,38.383600,40.010000,44869.282545,1795219.994621,0.014144,0.014045,31.016800,0.144988
1620273600,42.104100,42.151800,38.349100,39.101100,35921.195941,1404558.274600,-0.022717,-0.022979,31.653296,0.141526
1620187200,43.454300,44.388700,41.391800,42.104100,61210.569935,2577215.957580,0.076801,0.073995,32.439579,0.141327
1620100800,40.597100,44.856200,40.172100,43.454300,93060.257215,4043868.335091,0.032068,0.031565,33.122937,0.138590
1620014400,44.505900,45.135800,39.716800,40.597100,72557.438251,2945621.576440,-0.065752,-0.068013,33.598337,0.139466
1619928000,39.530700,44.848700,39.378000,44.505900,40419.710175,1798915.579056,0.096283,0.091925,34.346021,0.138087
1619841600,41.302600,41.304500,39.012600,39.530700,42262.076724,1670649.476346,-0.111787,-0.118544,34.863437,0.141118
1619755200,40.348800,41.302600,39.195700,41.302600,42982.893321,1775305.249687,0.044823,0.043848,35.573600,0.138386
1619668800,42.451300,43.003500,39.691700,40.348800,49474.213518,1996225.146383,-0.023093,-0.023364,36.529004,0.122022
1619582400,39.750400,43.951400,37.787100,42.451300,92168.271116,3912662.927638,0.052108,0.050796,37.432571,0.117817
1619496000,38.255900,42.055000,37.760000,39.750400,83537.952016,3320667.007826,-0.063623,-0.065738,38.229588,0.119282
1619409600,35.473500,38.589500,34.765500,38.255900,53602.647927,2050617.538820,-0.037597,-0.038322,38.706371,0.105655
1619323200,30.217800,36.045900,30.070300,35.473500,113512.390403,4026681.780956,-0.072731,-0.075512,39.189008,0.103976
1619236800,32.177500,32.731800,30.000000,30.217800,35021.212503,1058263.995188,-0.148158,-0.160355,39.121862,0.086264
1619150400,32.900000,33.314300,30.364300,32.177500,75009.569243,2413620.414322,0.064853,0.062836,39.024900,0.085550
1619064000,36.019000,37.242400,29.670000,32.900000,99111.208352,3260758.754769,0.022454,0.022205,39.025763,0.085040
1618977600,31.721100,37.213000,30.592000,36.019000,128227.905215,4618640.917941,0.094802,0.090574,38.940550,0.080953
1618891200,29.732700,32.787400,28.282100,31.721100,58855.302486,1866954.935689,-0.119323,-0.127065,38.525088,0.081919
1618804800,32.472600,32.701000,29.420600,29.732700,60937.470897,1811835.540932,-0.062684,-0.064735,38.197425,0.080527
1618718400,30.215400,32.544000,28.600000,32.472600,176372.961804,5727288.639478,0.092151,0.088149,37.921537,0.082521
1618632000,37.192700,37.488000,27.410000,30.215400,125190.393106,3782677.803867,-0.069511,-0.072045,37.443008,0.082104
1618545600,37.388800,37.562400,35.509600,37.192700,31443.718711,1169476.796921,0.230919,0.207761,37.497254,0.091056
1618459200,38.469800,39.500000,36.610000,37.388800,74157.357351,2772654.602508,0.005273,0.005259,37.348971,0.086367
1618372800,36.458300,38.500000,33.286000,38.469800,69094.465964,2658050.286751,0.028912,0.028502,37.308046,0.086206
1618286400,36.220400,36.745300,34.246100,36.458300,69862.618353,2547072.298693,-0.052288,-0.053704,37.160058,0.086878
1618200000,30.232000,38.116400,30.169700,36.220400,166645.940693,6035982.630287,-0.006525,-0.006547,37.040029,0.086760
1618113600,29.663200,30.644300,29.221000,30.232000,13850.405208,418725.450259,-0.165332,-0.180722,36.545358,0.091435
1618027200,30.152600,30.808000,29.200000,29.663200,22512.023369,667778.651588,-0.018815,-0.018994,35.970729,0.091012
1617940800,30.248000,30.494900,29.169900,30.152600,22998.481662,693464.018150,0.016499,0.016364,35.535542,0.090442
1617854400,29.262500,30.565500,29.262500,30.248000,13826.534120,418225.004068,0.003164,0.003159,34.941463,0.087710
1617768000,30.873900,30.873900,27.830600,29.262500,34151.979619,999372.303588,-0.032581,-0.033123,34.513621,0.085260
1617681600,31.150000,32.424100,30.130000,30.873900,34300.299793,1058984.025789,0.055067,0.053604,34.079092,0.085567
1617595200,30.250000,31.410000,29.720000,31.150000,23473.899502,731211.969497,0.008943,0.008903,33.695808,0.085581
1617508800,30.148200,31.538800,29.560000,30.250000,21697.762294,656357.309397,-0.028892,-0.029318,33.187421,0.084731
